Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-10-19,Banthapchang,Train,0.6996101479245697,0.7923443136690473,0.7218433584998013,-0.46421734475115045,0.056933201953100254,-0.47569144601163943,0.03397664405174323,1.0
2022-10-20,Banthapchang,Train,0.5698438218314386,-1.0800710473877628,-1.0432390143467678,-0.48460962092965865,-0.01933058831016708,-0.48132019706689666,0.013662636295941513,1.0
2022-10-21,Banthapchang,Train,0.5407916592732749,-0.6167930199097892,-0.5933929237656599,-0.061285622669792615,-0.18482322061677206,-0.0912232761068893,-0.14199000228987704,1.0
2022-10-22,Banthapchang,Train,-0.904069225286066,-0.9787289788769561,-1.03735867329342,0.23673643762574823,-0.2879254590326611,0.16623090259444534,-0.2491660094953896,0.0
2022-10-23,Banthapchang,Train,-1.2323586621933158,-1.0993742985326784,-1.1020424248802458,0.2603226847719742,-0.3906557390214273,0.2181133036255127,-0.47127344284738376,0.0
2022-10-24,Banthapchang,Train,-1.313704717356174,0.5587749748155689,0.5689544911127581,0.23133125598807192,-0.23929861134192365,0.18140405761296474,-0.27655379022019005,0.0
2022-10-25,Banthapchang,Train,0.6724947962036169,0.6514305803111636,0.6316781290151348,-0.24039368693644536,0.40134965772366826,-0.27403532124937713,0.27176566687669435,1.0
2022-10-26,Banthapchang,Train,0.6928313099943315,0.7122358214176476,0.6993020511286346,-0.23179453433105052,0.42445812122379306,-0.28137717045188654,0.2520628622199817,1.0
2022-10-27,Banthapchang,Train,0.6715263907850114,0.5829040387467134,0.5189715921593017,-0.23351436485212948,0.4196210189617813,-0.28186662706538707,0.2506029314802961,1.0
2022-10-28,Banthapchang,Train,0.7335043375757606,0.55394916202934,0.4376268742546569,-0.20771690703594498,0.48460690449244925,-0.26938548342112095,0.2808371260120536,1.0
2022-10-29,Banthapchang,Train,-0.8604909814488205,-0.8860733733813614,-0.8295866227417971,-0.15882458222241413,0.6046674338679483,-0.21995036545755703,0.39439227697621343,0.0
2022-10-30,Banthapchang,Train,-1.2778737168677723,-1.2132634802876803,-1.2490509512139412,-0.14776852887262054,0.5763272677326894,-0.2270474863533158,0.41175465478998957,0.0
2022-10-31,Banthapchang,Train,0.6269797415291605,-1.2943371350963255,-1.254931292267289,-0.15931596237129372,0.6198535747229532,-0.23389987894232472,0.4380091372759872,1.0
2022-11-01,Banthapchang,Train,0.7877350410176662,0.6852112698147659,0.6022764237483957,0.33304694680617036,-0.036290144996706214,0.24968325519630397,-0.07557616834944135,1.0
2022-11-02,Banthapchang,Train,0.8051663385525645,0.7054796835169272,0.6973419374441854,0.3622840656645128,0.022475889138032643,0.2986289165463674,0.022552463758146356,1.0
2022-11-03,Banthapchang,Train,0.6453794444826642,0.6842461072575201,0.5689544911127581,0.39078411429953547,0.0792671959038512,0.3243253887551508,0.0756915991163494,1.0
2022-11-04,Banthapchang,Train,0.7092942021106242,0.7460165109212499,0.6355983563840333,0.3841504822896598,0.06845308810891823,0.3532033289516888,0.1202916831035676,1.0
2022-11-05,Banthapchang,Train,-0.861459386867426,-0.8426410583053013,-0.8580082711663115,0.3780082304286637,0.056922895073508686,0.3732710501052142,0.15352508228837308,0.0
2022-11-06,Banthapchang,Train,-1.3611565828678414,-1.2586261204782319,-1.276492542796231,0.3777625403542235,0.05787971571516555,0.3725368651849638,0.1563641379061596,0.0
2022-11-07,Banthapchang,Train,0.5911487410407585,0.6398486296242143,0.6816610279685912,0.35663319395239634,0.17353392839935286,0.37229213687821316,0.15767538745758974,1.0
2022-11-08,Banthapchang,Train,0.8564918257386536,0.8000656141270135,0.7982877921933228,0.3475426611981219,0.15997978512830108,0.35785316677994417,0.13506424134518982,1.0
2022-11-09,Banthapchang,Train,0.8032295277153535,0.8174385401574376,0.8002479058777722,0.36498665648335094,0.19897205288899905,0.3928493146452399,0.2156459352330896,1.0
2022-11-10,Banthapchang,Train,0.44201430657551827,0.6581867182118841,0.6846011984952651,0.3644952763344714,0.19791778822704162,0.40459627336925563,0.23996944665524858,1.0
2022-11-11,Banthapchang,Train,0.536918037598853,0.7218874469901054,0.7159630174464534,0.31290036070210236,0.1315890446777409,0.4217272548417779,0.2684463532739284,1.0
2022-11-12,Banthapchang,Train,-0.6300104918207219,-0.8436062208625471,-0.8609484416929855,0.2691675274518092,0.057633515443451334,0.43078220219153956,0.28366584560677,0.0
2022-11-13,Banthapchang,Train,-1.1577914449606956,-1.3416301004013687,-1.2774725996384557,0.32788745524293345,-0.14131176560567876,0.4929431921061203,0.06023274399336185,0.0
2022-11-14,Banthapchang,Train,0.5911487410407585,0.6041376150061205,0.6238376742773377,0.37948237087530245,-0.43869899505882,0.5487412460451926,-0.25206733938817694,1.0
2022-11-15,Banthapchang,Train,0.683147255808277,0.8685921556914638,0.9384359206314458,0.37948237087530245,-0.43869899505882,0.555104182020701,-0.24417781753589773,1.0
2022-11-16,Banthapchang,Train,0.03044200366819933,0.815508215042946,0.8472906343045546,0.3355038475505691,-0.5447487868861398,0.5154581963271491,-0.3305982240215228,1.0
2022-11-17,Banthapchang,Train,-0.17679675591336833,0.45550258119027065,0.7532051774509896,0.1394431681475669,-0.7951904511069612,0.28272157660759684,-0.47016747183275387,1.0
2022-11-18,Banthapchang,Train,-0.2639532435878594,0.5500885118003569,0.752225120608765,-0.017552789419498668,-0.8717552273694408,0.034567073562774484,-0.6389069878280242,1.0
2022-11-19,Banthapchang,Train,-1.107434363193212,-0.612932369680806,-0.612014003767928,-0.22073848098125695,-1.0777789754366975,-0.21481107101580033,-0.9821842085868202,0.0
2022-11-20,Banthapchang,Train,-1.3514725286817868,-1.1389459633797552,-1.0540196396112387,-0.3418636876801044,-0.6808012191060091,-0.3383988659247106,-0.5800458700731621,0.0
2022-11-21,Banthapchang,Train,0.592117146459364,0.6041376150061205,0.6493191521751782,-0.39100170256807465,-0.4621810203883724,-0.40839116165530204,-0.29247694730271057,1.0
2022-11-22,Banthapchang,Train,0.7644933109711353,0.6958280579444694,0.7796667121910548,-0.39075601249363445,-0.461345135202453,-0.4242985015940726,-0.3468642302682234,1.0
2022-11-23,Banthapchang,Train,0.8167872035758299,0.04530849436081481,-0.08474342265107396,-0.37011804624068684,-0.3811621690104164,-0.40520969366754744,-0.26652637719776373,1.0
2022-11-24,Banthapchang,Train,0.6095484439942622,-0.16123629288978178,-0.24057246056479104,-0.1706177057955267,0.06635879336262254,-0.1849542175922613,0.16262996186499823,1.0
2022-11-25,Banthapchang,Train,0.6967049316687534,-0.24810092304190182,-0.24645280161813884,0.028882634649633438,0.25425254985926676,0.028693594200766625,0.33076288556330863,1.0
2022-11-26,Banthapchang,Train,-0.9815416587745026,-1.0887575104029747,-1.106942709091369,0.27260718849396715,0.3712486020114438,0.27415608587133566,0.45645115352143784,0.0
2022-11-27,Banthapchang,Train,-1.2546319868212412,-1.331978474828911,-1.3343158964874846,0.3045468981711477,0.23890501416732585,0.30572603744212695,0.326163122804644,0.0
2022-11-28,Banthapchang,Train,0.6521582824129023,0.6051027775633663,0.5856154574305769,0.3291159056151328,0.11012246374146753,0.3238359321416503,0.23259626783268023,1.0
2022-11-29,Banthapchang,Train,0.747062013436237,0.7769017127531148,0.8561111458845764,0.3443486902304034,0.13425642817950015,0.3693553971972093,0.3073458349476112,1.0
2022-11-30,Banthapchang,Train,0.8342185011107282,0.8290204908443869,0.7973077353510982,0.3399262688904862,0.12518672314273493,0.36495028767570376,0.2977459068198916,1.0
2022-12-01,Banthapchang,Train,0.7354411484129716,0.6224757035937903,0.615017162697316,0.3443486902304034,0.13536303076961792,0.3737605067187155,0.3159038627541478,1.0
2022-12-02,Banthapchang,Train,0.8041979331339589,0.7093403337459103,0.7365442111331708,0.3762883999075847,0.18972817115939022,0.404351545062505,0.36275153159844153,1.0
2022-12-03,Banthapchang,Train,-0.9679839829140262,-0.9632863779610236,-0.980515376444391,0.403559998170408,0.24148752847560517,0.42955856065778786,0.409064766841021,0.0
2022-12-04,Banthapchang,Train,-1.2759369060305612,-1.2354622191043332,-1.2617916901628614,0.4069996592125659,0.22705917083085875,0.4337189418725435,0.39179584303806936,0.0
2022-12-05,Banthapchang,Train,-1.3950507725190324,0.6649428561126045,0.7679060300843591,0.40159447757488964,0.255189781521826,0.44546590059655844,0.33176067022205413,0.0
2022-12-06,Banthapchang,Train,0.8051663385525645,0.7595287867226909,0.8384701227245329,-0.11779433979095834,0.9989149166025126,-0.07996577399637489,0.9970062477895055,1.0
2022-12-07,Banthapchang,Train,0.7344727429943662,0.8463934168748108,0.8325897816711851,-0.10305293532456741,1.0361874116052363,-0.09978876684315044,0.9468426779325825,1.0
2022-12-08,Banthapchang,Train,0.7577144730408971,0.7479468360357415,0.7375242679753954,-0.12835901299187233,0.9711847295459712,-0.09832039700264886,0.9507615654956749,1.0
2022-12-09,Banthapchang,Train,0.7431883917618152,0.8164733776001918,0.8374900658823082,-0.12270814127975584,0.9852219730357246,-0.10615170281865882,0.9324771335276425,1.0
2022-12-10,Banthapchang,Train,-0.8469333055883441,-0.9497741021595827,-0.9638544101265722,-0.13818661596946652,0.945280640400129,-0.10982262741991393,0.9226415667192731,0.0
2022-12-11,Banthapchang,Train,-1.1209920390536883,-1.2566957953637403,-1.214748961736079,-0.10747535666448453,0.8673988057250621,-0.08461561182463104,0.856083400720365,0.0
2022-12-12,Banthapchang,Train,-0.8876063331697733,-1.375410789904971,-1.3362760101719338,-0.06816494475410849,0.7274699638029392,-0.058429683002347105,0.7644138209066923,0.0
2022-12-13,Banthapchang,Train,0.6860524720640933,0.8174385401574376,0.7590855185043374,0.06057665425237384,0.24328758663944883,0.053411153182548986,0.3556711551091361,1.0
2022-12-14,Banthapchang,Train,0.7189782562966788,0.7469816734784958,0.8384701227245329,0.030356775096272215,0.16559914607955753,0.0597740891580566,0.37156677611890643,1.0
2022-12-15,Banthapchang,Train,0.6395690119710313,0.7701455748523944,0.7061624490242071,0.02642573390523469,0.1555230761256634,0.05365588148929886,0.3551474448101398,1.0
2022-12-16,Banthapchang,Train,0.7441567971804207,0.7556681364937077,0.8227892132489387,-0.0035484551764275274,0.07994377383291838,0.0597740891580566,0.36931952503496723,1.0
2022-12-17,Banthapchang,Train,-0.6038635455183746,-0.8291287825038605,-0.8629085553774347,-0.0033027651019873396,0.08061629430602019,0.035790715096525406,0.3084138053448826,0.0
2022-12-18,Banthapchang,Train,-0.8817959006581406,-1.1022697862044157,-1.1098828796180429,0.05836544358241528,-0.08690922875457287,0.09942007485160848,0.13310598471531832,0.0
2022-12-19,Banthapchang,Train,0.5804962814360985,-0.8696656099081831,-0.8883900332752752,0.11905089196905871,-0.3335555188931586,0.16916764227544928,-0.14038397197487607,1.0
2022-12-20,Banthapchang,Train,0.6657159582733787,0.6987235456162068,0.784566996402178,0.4915170448198755,-0.841829091419636,0.5418888534561838,-0.683696733140984,1.0
2022-12-21,Banthapchang,Train,0.6134220656686841,0.7315390725625632,0.813968701668917,0.4863575532566386,-0.8515602738519995,0.5090952603516415,-0.7443491617374874,1.0
2022-12-22,Banthapchang,Train,0.6231061198547386,0.6523957428684094,0.730663870079823,0.4595773351426941,-0.9024354763145064,0.4523182931855674,-0.853908499750676,1.0
2022-12-23,Banthapchang,Train,0.6047064169012349,0.7566332990509534,0.7267436427109244,0.4554006038772172,-0.9099256551214726,0.42833491912403615,-0.9019419231154927,1.0
2022-12-24,Banthapchang,Train,-0.7917341967278331,-0.58687298063517,-0.6080937763990294,0.4200212331578779,-0.9832761976606583,0.39333877125874045,-0.9718063079789622,0.0
2022-12-25,Banthapchang,Train,-1.027056713448959,-0.8638746345647085,-0.8305666795840217,0.3723573587165472,-0.7801056353562409,0.339498543773671,-0.7359795946277256,0.0
2022-12-26,Banthapchang,Train,0.2241230873892906,0.5935208268764169,0.604236537432845,0.3355038475505691,-0.5937020738508877,0.29128706734385795,-0.5007191199991416,1.0
2022-12-27,Banthapchang,Train,0.1776396272962287,0.6784551319140454,0.6532393795440767,0.24508990015670365,-0.6908631858303542,0.19902449569898834,-0.6085398587284478,1.0
2022-12-28,Banthapchang,Train,0.018821138644933857,0.6263363538227734,0.5865955142728015,0.12126210263901806,-0.8740353322089509,0.09477023702335233,-0.7730970623414648,1.0
2022-12-29,Banthapchang,Train,-0.2174697834947975,0.6359879793952312,0.6346182995418087,-0.029591603067051435,-1.0902896293250854,-0.05329038856059042,-0.9622391966736632,1.0
2022-12-30,Banthapchang,Train,-0.8788906844023242,0.6176498908075614,0.5865955142728015,-0.2428505876808433,-1.4112082609055354,-0.3016896199121634,-1.2552187512777133,0.0
2022-12-31,Banthapchang,Train,-1.153917823286274,-0.7741145167408511,-0.8237062816884493,-0.6192477817226977,-1.6579097243819534,-0.6937443673261728,-1.4263004629200433,0.0
2023-01-01,Banthapchang,Train,-1.7204349931704659,-1.0086490181515753,-1.023637877502275,-0.7111358695632019,-1.3476015006241968,-0.8670120085053985,-0.7813790322934077,0.0
2023-01-02,Banthapchang,Train,-1.6158472079610764,0.2383410058099705,0.2347551079141573,-0.8870499628621369,-0.5769975404127285,-0.9952496412425649,-0.3631229554143124,0.0
2023-01-03,Banthapchang,Train,-0.07511418695979541,0.19201320306217312,0.23573516475638193,-1.3538611042978563,-0.464242376607177,-1.448975921957655,-0.3966868940728068,1.0
2023-01-04,Banthapchang,Train,0.37906795436616364,0.03372654367386547,-0.006338875273103096,-1.4179862137266577,-0.694859083243464,-1.5020819645224741,-0.6142005223683222,1.0
2023-01-05,Banthapchang,Train,0.40521490066851096,-0.20177312029410446,-0.3601393953161966,-1.3265895060350326,-0.3187639356995517,-1.3992960756873403,-0.18181728690286203,1.0
2023-01-06,Banthapchang,Train,0.458477198691811,-0.8609791468929711,-0.983455546971065,-1.168610788170207,0.16040656925894242,-1.1917664715630705,0.4102174917395354,1.0
2023-01-07,Banthapchang,Train,-0.9021324144488552,-1.135085313150772,-1.5175865259834913,-0.829312795368771,0.576606713556365,-0.8295685775725994,0.7776259940376878,0.0
2023-01-08,Banthapchang,Train,-1.2526951759840304,-1.6997054091395525,-1.5371876628279841,-0.7654333760144099,0.456081543299915,-0.6695162649578911,0.3732330971567853,0.0
2023-01-09,Banthapchang,Train,0.825502852343279,-1.5954678529570085,-1.5822702775703175,-0.6467650700599611,0.005423682871826235,-0.5929163049450421,0.0959703105449447,1.0
2023-01-10,Banthapchang,Train,0.9068489075061373,-0.059894224378975035,0.023062829993635976,-0.027380392397092876,-0.4742902937572677,0.019883375157754835,-0.37217906661683237,1.0
2023-01-11,Banthapchang,Train,0.9668900434596757,0.39276701496929506,0.40528499846124394,0.22174934308491712,-0.10912091718080917,0.2785611953928412,0.07493742736615143,1.0
2023-01-12,Banthapchang,Train,0.9136277454363756,0.41882640401493104,0.4709488068902945,0.37088321826990767,0.17247470544984908,0.4231956246822795,0.324374297160972,1.0
2023-01-13,Banthapchang,Train,0.9058805020875319,0.4719103446634489,0.467028579521396,0.49987050735083016,0.362083455806597,0.5482517894316921,0.5083057074343356,1.0
2023-01-14,Banthapchang,Train,-0.8663014139604532,-0.8841430482668697,-0.8766293511685797,0.613379321742042,0.505660477970226,0.6334172401808029,0.5898282296629606,0.0
2023-01-15,Banthapchang,Train,-1.1471389853560356,-1.2335318939898416,-1.230429871211673,0.6224698544963164,0.46867699103060295,0.6578900708558346,0.49311482285122454,0.0
2023-01-16,Banthapchang,Train,0.7615880947153189,0.8377069538595989,0.8717920553601706,0.6492500726102609,0.3281095517521964,0.6840759996781186,0.35477187223456075,1.0
2023-01-17,Banthapchang,Train,0.9020068804131101,0.9187806086682443,1.058982912225076,0.6330345276972303,0.3035049904963799,0.6427169158373153,0.2975419021704157,1.0
2023-01-18,Banthapchang,Train,0.8961964479014773,0.9786206872174825,0.9844985922160037,0.631806077325031,0.3011437493923945,0.6167757153217812,0.23970812171831632,1.0
2023-01-19,Banthapchang,Train,0.8564918257386536,0.9255367465689647,0.9717578532670834,0.6138707018909215,0.2644972790793008,0.6003789187695101,0.20526163756269233,1.0
2023-01-20,Banthapchang,Train,0.8865123937154228,0.9178154461109985,0.8080883606155692,0.5993749874989708,0.23656030121626154,0.5653827709042144,0.13524503170396468,1.0
2023-01-21,Banthapchang,Train,-1.0173726592629044,-0.848432033648776,-0.7786236669461161,0.5944611860101733,0.22676394156003968,0.591813428033249,0.18464056181106198,0.0
2023-01-22,Banthapchang,Train,-1.2894945818910377,-1.1283291752500517,-1.1255637890936372,0.5561335343975564,0.39318364770879266,0.5399310270021817,0.40291438059283596,0.0
2023-01-23,Banthapchang,Train,0.8196924198316463,0.7740062250813775,0.7061624490242071,0.5200170934548982,0.5749329011882702,0.5015086828423814,0.5947707959739749,1.0
2023-01-24,Banthapchang,Train,0.9417115025759337,0.9139547958820153,0.9550968869492645,0.534758497921289,0.5989833784656681,0.5487412460451926,0.6697059088994671,1.0
2023-01-25,Banthapchang,Train,0.925248610459641,0.9081638205385407,0.918834783786953,0.5448317909733235,0.6193966363755133,0.5636696727569621,0.7010355688787175,1.0
2023-01-26,Banthapchang,Train,0.8032295277153535,0.8685921556914638,0.8316097248289605,0.5522024932065189,0.6338980465594232,0.5587751066219561,0.6920124587804513,1.0
2023-01-27,Banthapchang,Train,0.8923228262270555,0.8985121949660829,0.9139344995758298,0.5386895391123266,0.6107431000596483,0.565627499210965,0.7032440433941659,1.0
2023-01-28,Banthapchang,Train,-0.8333756297278677,-0.9989973925791175,-0.9863957174977388,0.5401636795589662,0.6135747569331957,0.5494754309654438,0.6747224811351935,0.0
2023-01-29,Banthapchang,Train,-1.2430111217979758,-1.270208071165181,-1.2794327133229049,0.5868447937025377,0.4232811653844265,0.5981763640087574,0.4805565760026909,0.0
2023-01-30,Banthapchang,Train,0.8613338528316808,0.8319159785161242,0.8953134195735618,0.5986379172756511,0.3596056879476285,0.6280332174322956,0.3211461386004676,1.0
2023-01-31,Banthapchang,Train,1.0065946656224993,0.9535264607290923,1.0148803543249674,0.6092025904765642,0.3778979598389267,0.6270543042052945,0.3193685048837802,1.0
2023-02-01,Banthapchang,Train,1.0772882611806978,0.937118697255914,0.8992336469424603,0.6256638254640349,0.4132642195388133,0.6471220253588208,0.36637373698607933,1.0
2023-02-02,Banthapchang,Train,0.8681126907619191,0.815508215042946,0.8590513164112502,0.6642371671510912,0.496594355772656,0.7024306226843926,0.4811933952173646,1.0
2023-02-03,Banthapchang,Train,0.9242802050410356,0.9043031703095575,0.8492507479890039,0.6806984021385618,0.5218922822298567,0.6620504520705903,0.42981816395252403,1.0
2023-02-04,Banthapchang,Train,-0.7336298716115057,-0.8156165067024195,-0.7913644058950363,0.6888061745950771,0.5360558990834737,0.686523282745622,0.4711956954562256,0.0
2023-02-05,Banthapchang,Train,-1.1936224454490976,-1.2238802684173837,-1.1598657785714994,0.7141122522623812,0.43760806912470285,0.7100172001936527,0.3801779221111578,0.0
2023-02-06,Banthapchang,Train,0.8932912316456609,0.8734179684776927,0.8913931922046633,0.7266424460588143,0.369111365746466,0.7264139967459238,0.2931928880048746,1.0
2023-02-07,Banthapchang,Train,0.9978790168550502,1.0181923520645595,1.0952450153873874,0.7347502185153288,0.38217468046167496,0.7335111176416833,0.30500403589284586,1.0
2023-02-08,Banthapchang,Train,1.069541017831854,1.0886492187435013,1.120726493285228,0.7325390078453703,0.37768873664187536,0.6870127393591225,0.2093508816314747,1.0
2023-02-09,Banthapchang,Train,0.8293764740177009,0.8801741063784131,0.6973419374441854,0.7305734872498519,0.37321349392812475,0.6689028446595991,0.16500076406432224,1.0
2023-02-10,Banthapchang,Train,0.9794793139015465,0.9361535346986682,0.9472564322114675,0.7207458842722577,0.35820744912945807,0.724211441985171,0.2437300343893038,1.0
2023-02-11,Banthapchang,Train,-0.7462191420533767,-0.7162047633061044,-0.6972789490414713,0.7347502185153288,0.3844279175725494,0.710751385113903,0.21994739416781642,0.0
2023-02-12,Banthapchang,Train,-1.2585056084956632,-1.174656977997849,-1.0942019701424488,0.7315562475476111,0.3968315215920688,0.7090382869666508,0.22667225632220242,0.0
2023-02-13,Banthapchang,Train,0.8584286365758645,0.9052683328668033,0.9198148406291776,0.7150950125601412,0.48660316821697347,0.6892152941198753,0.33292176016778746,1.0
2023-02-14,Banthapchang,Train,1.0385520444364793,1.0095058890493473,0.9090342153647066,0.7062501698803062,0.472375231529243,0.6926414904143797,0.3390867640666577,1.0
2023-02-15,Banthapchang,Train,0.7741773651571898,1.0809279182855351,1.048202286960605,0.7165691530067799,0.49383244594936715,0.7171143210894114,0.38481923629779696,1.0
2023-02-16,Banthapchang,Train,1.0017526385294722,0.841567604088582,0.918834783786953,0.6416336803026252,0.3557942686710585,0.656666429322083,0.27532305778657346,1.0
2023-02-17,Banthapchang,Train,0.9823845301573629,0.9911678004616776,0.8933533058891125,0.6853665135529191,0.4372126200257281,0.6520165914938268,0.26677045044324815,1.0
2023-02-18,Banthapchang,Train,-0.8575857651930041,-0.7287518765502995,-0.7041393469370437,0.6861035837762381,0.4387035119365183,0.6730632258743541,0.3068978495675568,0.0
2023-02-19,Banthapchang,Train,-1.2468847434723975,-1.2393228693333163,-1.1735865743626444,0.6578492252156557,0.5486316259169479,0.6432063724508158,0.4237899486614468,0.0
2023-02-20,Banthapchang,Train,0.9000700695758992,0.8705224808059553,0.9335356364203226,0.6607975061089333,0.5329759119370733,0.6334172401808029,0.4751018159593678,1.0
2023-02-21,Banthapchang,Train,0.8564918257386536,1.05004271645367,1.0070398995871703,0.6713621793098472,0.5507387432414437,0.6128600624137762,0.43878738454059524,1.0
2023-02-22,Banthapchang,Train,0.969795259715492,0.7865533383255726,0.80612824693112,0.6251724453151554,0.4605176769172279,0.6148178888677783,0.4430717900409675,1.0
2023-02-23,Banthapchang,Train,0.8923228262270555,1.0133665392783306,0.9002137037846849,0.6748018403520052,0.5449423946776616,0.6414932743035635,0.48693329746875236,1.0
2023-02-24,Banthapchang,Train,0.8187240144130408,0.9940632881334149,0.9776381943204312,0.6470388619403015,0.491554225118243,0.6400249044630612,0.48438094309546686,1.0
2023-02-25,Banthapchang,Train,-1.046424821821068,-0.839745570633564,-0.8237062816884493,0.6055172393599669,0.41435125730303335,0.59279234126025,0.4015516889715701,0.0
2023-02-26,Banthapchang,Train,-1.3340412311468888,-1.2277409186463668,-1.2127888480516298,0.5576076748441953,0.6156169876124983,0.5722351634932232,0.4846304601444971,0.0
2023-02-27,Banthapchang,Train,0.7857982301804552,0.9120244707675238,0.8512108616734532,0.5354955681446089,0.7280967159048848,0.5577961933949542,0.5594378813399701,1.0
2023-02-28,Banthapchang,Train,0.961079610948043,0.8685921556914638,1.0148803543249674,0.5065041393607066,0.6767471327388108,0.532833906106422,0.5199499003355257,1.0
2023-03-01,Banthapchang,Train,1.005626260203894,0.9815161748892198,0.9129544427336053,0.5330386674002101,0.7293506287570429,0.49930612808162866,0.448081293787248,1.0
2023-03-02,Banthapchang,Train,0.8903860153898446,0.9043031703095575,0.8943333627313371,0.5421292001544845,0.7492176324415857,0.499061399774878,0.4475735231571062,1.0
2023-03-03,Banthapchang,Train,0.8477761769712046,0.8309508159588784,0.7884872237710765,0.5416378200056049,0.7482986184073102,0.499061399774878,0.4475735231571062,1.0
2023-03-04,Banthapchang,Train,-1.0144674430070881,-1.0279522692964909,-0.9060310564353187,0.5490085222388004,0.760676065537968,0.48951699581161584,0.4322278919624101,0.0
2023-03-05,Banthapchang,Train,-1.2740000951933503,-1.314605548798487,-1.2706122017428831,0.5571162946953157,0.7265766173248966,0.479727863541603,0.4718671515887731,0.0
2023-03-06,Banthapchang,Train,-1.3321044203096777,0.798135289012522,0.7512450637665403,0.572349079310587,0.6481779422954943,0.48560134290361084,0.44158833623818344,0.0
2023-03-07,Banthapchang,Train,0.959142800110832,0.9728297118740078,0.8806125669401923,0.03502488651062952,1.3514907704172423,-0.016581142548042466,1.0652725481489982,1.0
2023-03-08,Banthapchang,Train,0.8961964479014773,1.0172271895073137,0.9119743858913806,0.03453350636174993,1.3501808862368336,-0.012176033026536961,1.0768216834355242,1.0
2023-03-09,Banthapchang,Train,0.7586828784595026,0.902372845195066,0.8943333627313371,0.0067705279500462736,1.275767716724011,-0.005568368744277925,1.0947290612384741,1.0
2023-03-10,Banthapchang,Train,0.7276939050641279,0.8599056926762517,0.7502650069243157,-0.026643322173773094,1.195416533537743,-0.04178815814332536,1.006060053185971,1.0
2023-03-11,Banthapchang,Train,-0.8924483602628006,-0.99610190490738,-0.9452333301243041,-0.0571088914043149,1.122790060510135,-0.04178815814332536,1.006060053185971,0.0
2023-03-12,Banthapchang,Train,-1.296273419821276,-1.2547654702492488,-1.247090837529492,-0.0261519420248935,1.038459545310406,-0.03297793910031357,0.9819999068957098,0.0
2023-03-13,Banthapchang,Train,0.7964506897851154,-1.3126752236839954,-1.2598315764784123,-0.031802813737009994,1.0596329239902935,-0.013644402867038538,0.9118584153989315,1.0
2023-03-14,Banthapchang,Train,0.8245344469246736,0.9708993867595163,0.8982535901002356,0.5082239698817855,0.38560986436436007,0.4760569389403479,0.24398715215252817,1.0
2023-03-15,Banthapchang,Train,0.91265934001777,0.9081638205385407,0.9384359206314458,0.47407304953464563,0.3128098686152574,0.4488920968910629,0.18916263960888755,1.0
2023-03-16,Banthapchang,Train,0.7964506897851154,0.7711107374096402,0.7492849500820911,0.47824978080012337,0.32207784482109636,0.43078220219153956,0.14759380173776526,1.0
2023-03-17,Banthapchang,Train,0.7180098508780733,0.7402255355777753,0.7502650069243157,0.4878316937032774,0.3389750967051787,0.4273560058970351,0.14157373688867697,1.0
2023-03-18,Banthapchang,Train,-0.9311845770070188,-0.874491422694412,-0.9099512838042172,0.48537479295887864,0.3351267424424612,0.40019116384774933,0.09726527147871404,0.0
2023-03-19,Banthapchang,Train,-1.2362322838677375,-1.2769642090659017,-1.1696663469937456,0.4755471899812852,0.3745817601395865,0.40410681675575433,0.08104013969243058,0.0
2023-03-20,Banthapchang,Train,0.7906402572734825,0.8087520771422255,0.7012621648130839,0.4907799745965557,0.2945430682342718,0.40263844691525275,0.08858042685017435,1.0
2023-03-21,Banthapchang,Train,0.8894176099712391,0.836741791302353,0.7894672806133011,0.48930583414991696,0.29186073389668465,0.4324953003387918,0.144111401383468,1.0
2023-03-22,Banthapchang,Train,0.7644933109711353,0.9245715840117189,0.8659117143068227,0.5057670691373868,0.32507843753821686,0.4391029646210501,0.1570412076029568,1.0
2023-03-23,Banthapchang,Train,0.7092942021106242,0.8087520771422255,0.7355641542909461,0.46817648774808895,0.25050155805603763,0.40851192627726063,0.09586619381922458,1.0
2023-03-24,Banthapchang,Train,0.7180098508780733,0.7305739100053175,0.6414786974373812,0.4460643810485026,0.2114282156108041,0.42588763605653274,0.1288124197817301,1.0
2023-03-25,Banthapchang,Train,-0.9311845770070188,-0.9130979249842431,-0.8942703743286231,0.4460643810485026,0.2114282156108041,0.42099306992152674,0.12207059067445356,0.0
2023-03-26,Banthapchang,Train,-1.2594740139142686,-1.2171241305166633,-1.1755466880470935,0.4460643810485026,0.2114282156108041,0.4337189418725435,0.070300641019353,0.0
2023-03-27,Banthapchang,Train,0.681210444971066,0.8029611017987508,0.8208290995644895,0.4401678192619459,0.242305371266267,0.4067988281300084,0.2131107463937818,1.0
2023-03-28,Banthapchang,Train,0.7732089597385844,0.9014076826378202,0.8159288153533663,0.41240484085024304,0.19306059996305663,0.36690811412970664,0.14032507437006006,1.0
2023-03-29,Banthapchang,Train,0.8041979331339589,0.7769017127531148,0.7434046090287433,0.38292203191746044,0.12836290878845502,0.3563847969394426,0.11831876068470187,1.0
