Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Departure_Diff,day_cos,Passenger_Arrival_Lag7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2024-10-28,Huamak,Test,4915.0,937.0,1.0,6527.0,1444.8284459046404,5685.285714285715,1515.2129349022932,1.0
2024-10-29,Huamak,Test,7377.0,2462.0,0.6234898018587336,6925.0,1476.5125255463354,5446.142857142857,1480.5143732918646,1.0
2024-10-30,Huamak,Test,7169.0,-208.0,-0.22252093395631434,3980.0,1517.9279423263863,5498.857142857143,1550.317002913856,1.0
2024-10-31,Huamak,Test,7460.0,291.0,-0.900968867902419,6720.0,1363.0108478763264,5971.285714285715,1470.1843097931212,1.0
2024-11-01,Huamak,Test,7377.0,-83.0,-0.9009688679024191,7026.0,1434.7401623058101,6071.571428571428,1554.3273847705273,1.0
2024-11-02,Huamak,Test,5019.0,-2358.0,-0.2225209339563146,4454.0,1452.6613179822314,6100.0,1579.5518351734984,0.0
2024-11-03,Huamak,Test,4284.0,-735.0,0.6234898018587334,3955.0,1334.004479895371,6185.0,1487.6667413548294,0.0
2024-11-04,Huamak,Test,6838.0,2554.0,1.0,6807.0,1252.068136743199,6228.714285714285,1414.713718305533,1.0
2024-11-05,Huamak,Test,7206.0,368.0,0.6234898018587336,7201.0,1266.6479008634842,6503.428571428572,1299.0764485000755,1.0
2024-11-06,Huamak,Test,7189.0,-17.0,-0.22252093395631434,7060.0,1271.0123261925116,6479.0,1281.3989750789115,1.0
2024-11-07,Huamak,Test,7104.0,-85.0,-0.900968867902419,7429.0,1294.567752829736,6481.857142857143,1283.2148986784825,1.0
2024-11-08,Huamak,Test,7287.0,183.0,-0.9009688679024191,7213.0,1278.5382091986605,6431.0,1244.4567757325365,1.0
2024-11-09,Huamak,Test,5239.0,-2048.0,-0.2225209339563146,5082.0,1284.6027549772746,6418.142857142857,1233.4706358579292,0.0
2024-11-10,Huamak,Test,4412.0,-827.0,0.6234898018587334,4229.0,1245.0481153448548,6449.571428571428,1194.0520448097054,0.0
2024-11-11,Huamak,Test,6825.0,2413.0,1.0,7039.0,1173.234945820829,6467.857142857143,1155.7262404467137,1.0
2024-11-12,Huamak,Test,7243.0,418.0,0.6234898018587336,7245.0,1161.2764323712584,6466.0,1155.0425677581263,1.0
2024-11-13,Huamak,Test,7138.0,-105.0,-0.22252093395631434,7319.0,1168.9436419670556,6471.285714285715,1159.0709949906104,1.0
2024-11-14,Huamak,Test,7194.0,56.0,-0.900968867902419,7285.0,1155.3957474966312,6464.0,1153.9566716302447,1.0
2024-11-15,Huamak,Test,7596.0,402.0,-0.9009688679024191,7275.0,1141.2245511688059,6476.857142857143,1162.743799319994,1.0
2024-11-16,Huamak,Test,4651.0,-2945.0,-0.2225209339563146,5310.0,1190.4395546743642,6521.0,1203.7682501212391,0.0
2024-11-17,Huamak,Test,3923.0,-728.0,0.6234898018587334,4466.0,1325.3369382915298,6437.0,1322.770577235506,0.0
2024-11-18,Huamak,Test,6897.0,2974.0,1.0,6820.0,1516.800015069308,6367.142857142857,1453.9453713455327,1.0
2024-11-19,Huamak,Test,7324.0,427.0,0.6234898018587336,7317.0,1527.328324075664,6377.428571428572,1457.9733487667877,1.0
2024-11-20,Huamak,Test,6820.0,-504.0,-0.22252093395631434,7188.0,1527.328324075664,6389.0,1466.285783877057,1.0
2024-11-21,Huamak,Test,7335.0,515.0,-0.900968867902419,7146.0,1524.8249079812304,6343.571428571428,1443.9689351624718,1.0
2024-11-22,Huamak,Test,7205.0,-130.0,-0.9009688679024191,7645.0,1550.491304623877,6363.714285714285,1458.7174405718633,1.0
2024-11-23,Huamak,Test,5280.0,-1925.0,-0.2225209339563146,4645.0,1521.4751457212787,6307.857142857143,1410.3505980867906,0.0
2024-11-24,Huamak,Test,3960.0,-1320.0,0.6234898018587334,3756.0,1392.7479688593592,6397.714285714285,1303.1581784630725,0.0
2024-11-25,Huamak,Test,6996.0,3036.0,1.0,6999.0,1328.553653234891,6403.0,1291.4702216208038,1.0
2024-11-26,Huamak,Test,7193.0,197.0,0.6234898018587336,7317.0,1333.1377416063215,6417.142857142857,1298.3056174069457,1.0
2024-11-27,Huamak,Test,7264.0,71.0,-0.22252093395631434,7159.0,1347.6091704164235,6398.428571428572,1283.9196310702528,1.0
2024-11-28,Huamak,Test,7210.0,-54.0,-0.900968867902419,7415.0,1364.461519462972,6461.857142857143,1318.7131895110583,1.0
2024-11-29,Huamak,Test,7226.0,16.0,-0.9009688679024191,7407.0,1358.0048741058342,6444.0,1305.7012164605728,1.0
2024-11-30,Huamak,Test,5327.0,-1899.0,-0.2225209339563146,5452.0,1360.786467276837,6447.0,1307.7636126864134,0.0
2024-12-01,Huamak,Test,4390.0,-937.0,0.6234898018587334,3953.0,1363.1526833393252,6453.714285714285,1300.8759503100941,0.0
2024-12-02,Huamak,Test,7102.0,2712.0,1.0,7072.0,1198.8160031980608,6515.142857142857,1166.730535666695,1.0
2024-12-03,Huamak,Test,7224.0,122.0,0.6234898018587336,7456.0,1209.4957430189309,6530.285714285715,1174.6725379562258,1.0
2024-12-04,Huamak,Test,7628.0,404.0,-0.22252093395631434,7359.0,1222.4225167771463,6534.714285714285,1177.642095359135,1.0
2024-12-05,Huamak,Test,4335.0,-3293.0,-0.900968867902419,7349.0,1277.304173789828,6586.714285714285,1222.3974686772378,0.0
2024-12-06,Huamak,Test,6827.0,2492.0,-0.9009688679024191,7434.0,1510.5082872047583,6176.0,1441.4380550917303,1.0
2024-12-07,Huamak,Test,4877.0,-1950.0,-0.2225209339563146,5435.0,1460.5485107934348,6119.0,1400.2987776423404,0.0
2024-12-08,Huamak,Test,4297.0,-580.0,0.6234898018587334,4479.0,1513.9225777524225,6054.714285714285,1452.0899552352832,0.0
2024-12-09,Huamak,Test,6554.0,2257.0,1.0,7231.0,1575.4440039315198,6041.428571428572,1470.1724226705253,1.0
2024-12-10,Huamak,Test,5013.0,-1541.0,0.6234898018587336,7570.0,1516.576815758176,5963.142857142857,1417.9479807773093,0.0
2024-12-11,Huamak,Test,7202.0,2189.0,-0.22252093395631434,7833.0,1397.1096013180975,5647.285714285715,1334.0483142532319,1.0
2024-12-12,Huamak,Test,7144.0,-58.0,-0.900968867902419,4423.0,1279.792877587536,5586.428571428572,1234.6451389154724,1.0
2024-12-13,Huamak,Test,7364.0,220.0,-0.9009688679024191,6923.0,1323.1207337920632,5987.714285714285,1216.472730792547,1.0
2024-12-14,Huamak,Test,5740.0,-1624.0,-0.2225209339563146,4974.0,1428.3569148467225,6064.428571428572,1292.7620117591591,0.0
2024-12-15,Huamak,Test,4267.0,-1473.0,0.6234898018587334,4172.0,1362.4366477189276,6187.714285714285,1198.3511886874132,0.0
2024-12-16,Huamak,Test,6902.0,2635.0,1.0,6516.0,1270.7448884133041,6183.428571428572,1206.2675017234985,1.0
2024-12-17,Huamak,Test,6948.0,46.0,0.6234898018587336,4987.0,1312.8456188933974,6233.142857142857,1231.0029012382977,1.0
2024-12-18,Huamak,Test,7077.0,129.0,-0.22252093395631434,7346.0,1179.7383487148907,6509.571428571428,1123.950748793842,1.0
2024-12-19,Huamak,Test,6738.0,-339.0,-0.900968867902419,7475.0,1188.8230674554777,6491.714285714285,1112.0459694163687,1.0
2024-12-20,Huamak,Test,7214.0,476.0,-0.9009688679024191,7658.0,1170.392913268248,6433.714285714285,1082.5517253670575,1.0
2024-12-21,Huamak,Test,5277.0,-1937.0,-0.2225209339563146,5565.0,1146.207722385916,6412.285714285715,1062.3644563402875,0.0
2024-12-22,Huamak,Test,4564.0,-713.0,0.6234898018587334,4551.0,1184.5872698961298,6346.142857142857,1123.8320498145777,0.0
2024-12-23,Huamak,Test,6726.0,2162.0,1.0,7172.0,1163.540962505634,6388.571428571428,1034.2942613432485,1.0
2024-12-24,Huamak,Test,6763.0,37.0,0.6234898018587336,7236.0,1149.269892459666,6363.428571428572,1021.7967601473288,1.0
2024-12-25,Huamak,Test,6739.0,-24.0,-0.22252093395631434,7442.0,1127.229156573116,6337.0,1006.4339686900939,1.0
2024-12-26,Huamak,Test,6238.0,-501.0,-0.900968867902419,7278.0,1105.4248698383394,6288.714285714285,972.5515777728878,1.0
2024-12-27,Huamak,Test,6030.0,-208.0,-0.9009688679024191,7466.0,1057.3689719568617,6217.285714285715,952.2026595015736,1.0
2024-12-28,Huamak,Test,4283.0,-1747.0,-0.2225209339563146,5342.0,954.1067126100664,6048.142857142857,844.739689405627,0.0
2024-12-29,Huamak,Test,3958.0,-325.0,0.6234898018587334,4623.0,1160.2413131594112,5906.142857142857,1053.6785449986417,0.0
2024-12-30,Huamak,Test,5139.0,1181.0,1.0,6936.0,1304.773397585799,5819.571428571428,1197.4195668384582,0.0
2024-12-31,Huamak,Test,5270.0,131.0,0.6234898018587336,6926.0,1304.2824883911392,5592.857142857143,1146.3457053570128,0.0
2025-01-01,Huamak,Test,3873.0,-1397.0,-0.22252093395631434,7257.0,1223.1283661169718,5379.571428571428,1024.794102432753,0.0
2025-01-02,Huamak,Test,5363.0,1490.0,-0.900968867902419,6417.0,1190.9243908669775,4970.142857142857,961.726473340433,1.0
2025-01-03,Huamak,Test,5630.0,267.0,-0.9009688679024191,6406.0,1053.6615296420368,4845.142857142857,815.1693951916775,1.0
2025-01-04,Huamak,Test,4098.0,-1532.0,-0.2225209339563146,4371.0,895.6961378885977,4788.0,727.5832140266556,0.0
2025-01-05,Huamak,Test,4459.0,361.0,0.6234898018587334,4019.0,931.605756591416,4761.571428571428,751.9363574893234,0.0
2025-01-06,Huamak,Test,6975.0,2516.0,1.0,4867.0,925.2416672724601,4833.142857142857,683.4245699835246,1.0
2025-01-07,Huamak,Test,7361.0,386.0,0.6234898018587336,6220.0,1271.810913618835,5095.428571428572,1065.744005713519,1.0
2025-01-08,Huamak,Test,7234.0,-127.0,-0.22252093395631434,3661.0,1498.8872539320541,5394.142857142857,1371.895820701099,1.0
2025-01-09,Huamak,Test,7165.0,-69.0,-0.900968867902419,5193.0,1479.6223456389991,5874.285714285715,1338.5332413112553,1.0
2025-01-10,Huamak,Test,7351.0,186.0,-0.9009688679024191,5547.0,1558.4252430242534,6131.714285714285,1395.8671993048638,1.0
2025-01-11,Huamak,Test,4884.0,-2467.0,-0.2225209339563146,4047.0,1600.9155416287686,6377.571428571428,1443.5195249970034,0.0
2025-01-12,Huamak,Test,3982.0,-902.0,0.6234898018587334,4066.0,1434.9927326844215,6489.857142857143,1254.8934122826633,0.0
2025-01-13,Huamak,Test,7199.0,3217.0,1.0,7099.0,1461.7686449737978,6421.714285714285,1389.3048278768265,1.0
2025-01-14,Huamak,Test,7459.0,260.0,0.6234898018587336,7396.0,1471.6218620154657,6453.714285714285,1406.6441997754291,1.0
2025-01-15,Huamak,Test,7197.0,-262.0,-0.22252093395631434,7346.0,1479.8620270307567,6467.714285714285,1417.6240350536725,1.0
2025-01-16,Huamak,Test,7167.0,-30.0,-0.900968867902419,7400.0,1480.7053981769761,6462.428571428572,1414.3559025392337,1.0
2025-01-17,Huamak,Test,7496.0,329.0,-0.9009688679024191,7409.0,1456.6662198974884,6462.714285714285,1414.521675842588,1.0
2025-01-18,Huamak,Test,4585.0,-2911.0,-0.2225209339563146,4792.0,1454.7658296260538,6483.428571428572,1430.6673101671481,0.0
2025-01-19,Huamak,Test,4188.0,-397.0,0.6234898018587334,3972.0,1472.0271736622126,6440.714285714285,1489.6275501262692,0.0
2025-01-20,Huamak,Test,7126.0,2938.0,1.0,7229.0,1454.617410016727,6470.142857142857,1433.9528616812202,1.0
2025-01-21,Huamak,Test,7058.0,-68.0,0.6234898018587336,7475.0,1444.5949176812296,6459.714285714285,1428.0219085954259,1.0
2025-01-22,Huamak,Test,7074.0,16.0,-0.22252093395631434,7355.0,1431.2313379943528,6402.428571428572,1388.7573410718328,1.0
2025-01-23,Huamak,Test,6983.0,-91.0,-0.900968867902419,7122.0,1426.7255050172155,6384.857142857143,1377.7629729107125,1.0
2025-01-24,Huamak,Test,6952.0,-31.0,-0.9009688679024191,7391.0,1417.128417745165,6358.571428571428,1362.0190719593131,1.0
2025-01-25,Huamak,Test,5634.0,-1318.0,-0.2225209339563146,4704.0,1382.7311999909941,6280.857142857143,1300.4302401604514,0.0
2025-01-26,Huamak,Test,5483.0,-151.0,0.6234898018587334,4034.0,1227.9223257581073,6430.714285714285,1120.4169929518166,0.0
2025-01-27,Huamak,Test,8129.0,2646.0,1.0,7105.0,811.6179021236395,6615.714285714285,725.8128120219303,1.0
2025-01-28,Huamak,Test,8310.0,181.0,0.6234898018587336,7356.0,908.0713471024887,6759.0,917.1288531789141,1.0
2025-01-29,Huamak,Test,8684.0,374.0,-0.22252093395631434,7312.0,1065.8345712789055,6937.857142857143,1090.796563460424,1.0
2025-01-30,Huamak,Test,9325.0,641.0,-0.900968867902419,6993.0,1279.0195277558917,7167.857142857143,1277.967322035424,1.0
2025-01-31,Huamak,Test,9250.0,-75.0,-0.9009688679024191,7042.0,1537.4947618958217,7502.428571428572,1507.4664017419602,1.0
2025-02-01,Huamak,Test,4457.0,-4793.0,-0.2225209339563146,5681.0,1677.0625964408407,7830.714285714285,1614.071633507981,0.0
2025-02-02,Huamak,Test,4428.0,-29.0,0.6234898018587334,5380.0,1850.2191633373857,7662.571428571428,1914.4126041811132,0.0
2025-02-03,Huamak,Test,7525.0,3097.0,1.0,7806.0,2065.1493431526337,7511.857142857143,2142.5363029651817,1.0
2025-02-04,Huamak,Test,7780.0,255.0,0.6234898018587336,8317.0,2063.5288083419355,7425.571428571428,2125.6356584280516,1.0
2025-02-05,Huamak,Test,7340.0,-440.0,-0.22252093395631434,8792.0,2040.1636722390083,7349.857142857143,2098.143578545182,1.0
2025-02-06,Huamak,Test,7527.0,187.0,-0.900968867902419,9434.0,1960.0070942534257,7157.857142857143,2015.578943179947,1.0
2025-02-07,Huamak,Test,7675.0,148.0,-0.9009688679024191,9417.0,1748.7036831403207,6901.0,1795.9806977433234,1.0
2025-02-08,Huamak,Test,5195.0,-2480.0,-0.2225209339563146,4939.0,1488.498284465621,6676.0,1531.8931642469738,0.0
2025-02-09,Huamak,Test,4476.0,-719.0,0.6234898018587334,4459.0,1380.0286056386315,6781.428571428572,1370.6308592691491,0.0
2025-02-10,Huamak,Test,7158.0,2682.0,1.0,7442.0,1368.6911022335487,6788.285714285715,1356.946291529319,1.0
2025-02-11,Huamak,Test,7483.0,325.0,0.6234898018587336,7794.0,1360.7823030119216,6735.857142857143,1330.5712342914023,1.0
2025-02-12,Huamak,Test,4458.0,-3025.0,-0.22252093395631434,7623.0,1352.5281090292501,6693.428571428572,1296.0134846446972,0.0
2025-02-13,Huamak,Test,7477.0,3019.0,-0.900968867902419,7786.0,1574.20253431621,6281.714285714285,1498.356401114856,1.0
2025-02-14,Huamak,Test,8532.0,1055.0,-0.9009688679024191,7950.0,1551.9081649314535,6274.571428571428,1491.534205345035,1.0
2025-02-15,Huamak,Test,5872.0,-2660.0,-0.2225209339563146,5495.0,1607.9358255376915,6397.0,1652.1656494835154,0.0
2025-02-16,Huamak,Test,5054.0,-818.0,0.6234898018587334,4497.0,1605.0961401260604,6493.714285714285,1588.6710079272295,0.0
2025-02-17,Huamak,Test,7282.0,2228.0,1.0,7294.0,1498.4498339156576,6576.285714285715,1477.4490080637354,1.0
2025-02-18,Huamak,Test,7379.0,97.0,0.6234898018587336,7714.0,1507.40734533233,6594.0,1486.3029076649473,1.0
2025-02-19,Huamak,Test,7300.0,-79.0,-0.22252093395631434,4501.0,1463.630726912312,6579.142857142857,1476.4223005372662,1.0
2025-02-20,Huamak,Test,7055.0,-245.0,-0.900968867902419,7619.0,1172.0601114114659,6985.142857142857,1150.7586524508085,1.0
2025-02-21,Huamak,Test,7416.0,361.0,-0.9009688679024191,8272.0,1143.556586560814,6924.857142857143,1131.5909786036077,1.0
2025-02-22,Huamak,Test,5509.0,-1907.0,-0.2225209339563146,5523.0,1013.9253518122396,6765.428571428572,927.6655031390467,0.0
2025-02-23,Huamak,Test,4071.0,-1438.0,0.6234898018587334,5065.0,1052.5761820635948,6713.571428571428,993.7264642315928,0.0
2025-02-24,Huamak,Test,6865.0,2794.0,1.0,7399.0,1335.7211178842167,6573.142857142857,1292.0215979323848,1.0
2025-02-25,Huamak,Test,6971.0,106.0,0.6234898018587336,7305.0,1296.1288148798571,6513.571428571428,1263.1824699468002,1.0
2025-02-26,Huamak,Test,6562.0,-409.0,-0.22252093395631434,7315.0,1268.9601667356872,6455.285714285715,1225.4436902996347,1.0
2025-02-27,Huamak,Test,6870.0,308.0,-0.900968867902419,7246.0,1252.6680858604534,6349.857142857143,1171.2039999606232,1.0
2025-02-28,Huamak,Test,7222.0,352.0,-0.9009688679024191,7478.0,1232.3402823199972,6323.428571428572,1154.6100145565347,1.0
