Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,pm25_filled,rain_sum,temperature_max,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday,holiday_category_Weekend
2022-08-23,Ramkhamhaeng,Train,5868.0,64.0,0.4,32.3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,5371.0,5949.0,4809.857142857143,1077.3486635519394,5235.571428571428,1129.4980975552583,1.0,0.0
2022-08-24,Ramkhamhaeng,Train,5847.0,67.0,0.0,33.5,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,5497.0,5818.0,4839.142857142857,1097.7378904777238,5224.0,1121.3566188624661,1.0,0.0
2022-08-25,Ramkhamhaeng,Train,5804.0,55.0,32.3,29.5,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,5401.0,5849.0,4845.142857142857,1102.0392353226282,5228.142857142857,1123.9674414874323,1.0,0.0
2022-08-26,Ramkhamhaeng,Train,6665.0,47.0,22.1,30.0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,5559.0,6019.0,4890.571428571428,1134.8381466304463,5221.714285714285,1119.9460871377842,1.0,0.0
2022-08-27,Ramkhamhaeng,Train,3936.0,51.0,0.8,30.4,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,3686.0,4021.0,4947.285714285715,1182.720834106079,5314.0,1218.8428938956795,0.0,1.0
2022-08-28,Ramkhamhaeng,Train,3226.0,50.0,1.5,31.6,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,2867.0,3222.0,4969.571428571428,1156.1653366687196,5301.857142857143,1234.198178112874,0.0,1.0
2022-08-29,Ramkhamhaeng,Train,6035.0,62.0,15.8,30.1,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,5288.0,5771.0,4978.428571428572,1137.459575419845,5302.428571428572,1233.0751338480068,1.0,0.0
2022-08-30,Ramkhamhaeng,Train,5960.0,76.0,4.1,31.3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,5576.0,5868.0,5073.428571428572,1193.989511001232,5340.142857142857,1253.660696862248,1.0,0.0
2022-08-31,Ramkhamhaeng,Train,6359.0,69.0,1.3,32.0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,5539.0,5847.0,5115.285714285715,1219.409517524191,5353.285714285715,1260.5799874509744,1.0,0.0
2022-09-01,Ramkhamhaeng,Train,6070.0,83.0,2.6,31.7,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,5719.0,5804.0,5180.0,1257.0823362055523,5426.428571428572,1307.9646857035598,1.0,0.0
2022-09-02,Ramkhamhaeng,Train,6705.0,92.0,7.3,32.1,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,5956.0,6665.0,5211.714285714285,1275.6106660845155,5464.428571428572,1324.521656692563,1.0,0.0
2022-09-03,Ramkhamhaeng,Train,4272.0,60.0,4.7,32.2,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,3842.0,3936.0,5326.571428571428,1385.278414512511,5470.142857142857,1330.6366181357712,0.0,1.0
2022-09-04,Ramkhamhaeng,Train,3709.0,44.0,26.5,31.4,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,2929.0,3226.0,5348.0,1359.4050169099758,5518.142857142857,1270.78629577274,0.0,1.0
2022-09-05,Ramkhamhaeng,Train,6035.0,29.0,8.6,29.9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,5953.0,6035.0,5400.714285714285,1252.9551354412426,5587.142857142857,1131.0127362341245,1.0,0.0
2022-09-06,Ramkhamhaeng,Train,6710.0,31.0,22.3,30.4,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,5869.0,5960.0,5370.0,1239.725641691208,5587.142857142857,1131.0127362341245,1.0,0.0
2022-09-07,Ramkhamhaeng,Train,6152.0,50.0,13.4,27.6,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,5992.0,6359.0,5372.142857142857,1240.7444577848496,5694.285714285715,1205.30545427092,1.0,0.0
2022-09-08,Ramkhamhaeng,Train,6957.0,49.0,19.4,28.4,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,5941.0,6070.0,5376.428571428572,1243.2915797917087,5664.714285714285,1188.7040161853704,1.0,0.0
2022-09-09,Ramkhamhaeng,Train,6394.0,47.0,11.3,30.8,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,6760.0,6705.0,5423.0,1273.6978972006448,5791.428571428572,1282.6699831656917,1.0,0.0
2022-09-10,Ramkhamhaeng,Train,4734.0,21.0,18.9,31.0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,3992.0,4272.0,5338.428571428572,1186.8184159259422,5747.0,1250.740847124878,0.0,1.0
2022-09-11,Ramkhamhaeng,Train,3470.0,43.0,7.5,31.2,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,3298.0,3709.0,5310.571428571428,1225.3521748383043,5813.0,1169.4847868470358,0.0,1.0
2022-09-12,Ramkhamhaeng,Train,6683.0,60.0,9.8,31.1,0,0.0,1.0,-1.0,-1.8369701987210297e-16,5738.0,6035.0,5298.0,1249.651818174437,5778.857142857143,1242.3660797810228,1.0,0.0
2022-09-13,Ramkhamhaeng,Train,6655.0,81.0,8.9,31.4,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,5884.0,6710.0,5312.571428571428,1256.2149308064136,5871.428571428572,1287.9389034607225,1.0,0.0
2022-09-14,Ramkhamhaeng,Train,6386.0,68.0,14.6,31.2,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,6022.0,6152.0,5330.0,1266.270244984594,5863.571428571428,1282.1251703250123,1.0,0.0
2022-09-15,Ramkhamhaeng,Train,5997.0,59.0,16.4,31.5,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,6267.0,6957.0,5310.428571428572,1254.798902499638,5897.0,1293.8951528878436,1.0,0.0
2022-09-16,Ramkhamhaeng,Train,6027.0,60.0,6.1,31.3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,6168.0,6394.0,5244.428571428572,1207.3525937828997,5759.857142857143,1211.0416217140516,1.0,0.0
2022-09-17,Ramkhamhaeng,Train,4043.0,52.0,2.7,31.0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,3797.0,4734.0,5199.285714285715,1172.468580145575,5707.428571428572,1186.712385422128,0.0,1.0
2022-09-18,Ramkhamhaeng,Train,3479.0,56.0,13.1,29.8,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,3210.0,3470.0,5221.0,1143.212141293124,5608.714285714285,1304.1130720769181,0.0,1.0
2022-09-19,Ramkhamhaeng,Train,6045.0,54.0,17.4,30.4,0,0.0,1.0,-1.0,-1.8369701987210297e-16,5840.0,6683.0,5198.571428571428,1189.83092036122,5610.0,1301.655228289475,1.0,0.0
2022-09-20,Ramkhamhaeng,Train,6193.0,55.0,2.6,31.1,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,6006.0,6655.0,5176.0,1177.0649939574319,5518.857142857143,1234.610927724656,1.0,0.0
2022-09-21,Ramkhamhaeng,Train,6036.0,58.0,17.4,31.2,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,5885.0,6386.0,5155.428571428572,1161.2942287440742,5452.857142857143,1174.6446879193454,1.0,0.0
2022-09-22,Ramkhamhaeng,Train,6177.0,63.0,15.7,29.8,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,5805.0,5997.0,5148.142857142857,1156.1025658898743,5402.857142857143,1135.0874310776549,1.0,0.0
2022-09-23,Ramkhamhaeng,Train,6164.0,76.0,9.7,29.7,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,5852.0,6027.0,5175.571428571428,1176.383562327481,5428.571428571428,1152.692768714896,1.0,0.0
2022-09-24,Ramkhamhaeng,Train,4703.0,64.0,20.8,29.9,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,3949.0,4043.0,5187.714285714285,1184.937088946883,5448.142857142857,1165.6372260944381,0.0,1.0
2022-09-25,Ramkhamhaeng,Train,3759.0,48.0,24.2,29.3,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,3053.0,3479.0,5121.857142857143,1274.670601707418,5542.428571428572,1054.422726288787,0.0,1.0
2022-09-26,Ramkhamhaeng,Train,5937.0,27.0,24.9,29.1,0,0.0,1.0,-1.0,-1.8369701987210297e-16,5682.0,6045.0,5160.714285714285,1203.2364292864113,5582.428571428572,964.5831322636797,1.0,0.0
2022-09-27,Ramkhamhaeng,Train,6145.0,41.0,22.4,29.0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,5862.0,6193.0,5206.0,1231.7532220375997,5567.0,956.7833262203756,1.0,0.0
2022-09-28,Ramkhamhaeng,Train,5948.0,60.0,0.2,29.9,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,5834.0,6036.0,5183.857142857143,1219.3255551836096,5560.142857142857,951.7076631983525,1.0,0.0
2022-09-29,Ramkhamhaeng,Train,5911.0,48.0,16.9,27.9,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,5997.0,6177.0,5176.0,1214.605971773017,5547.571428571428,944.9313656103699,1.0,0.0
2022-09-30,Ramkhamhaeng,Train,6454.0,16.0,18.3,29.6,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,5937.0,6164.0,5150.142857142857,1195.9992236022358,5509.571428571428,920.4313947171432,1.0,0.0
2022-10-01,Ramkhamhaeng,Train,4666.0,27.0,9.2,29.9,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,3488.0,4703.0,5172.285714285715,1214.2901512524015,5551.0,960.4528445825227,0.0,1.0
2022-10-02,Ramkhamhaeng,Train,4038.0,54.0,2.8,30.3,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3325.0,3759.0,5268.428571428572,1077.6656650901962,5545.714285714285,965.9833874150723,0.0,1.0
2022-10-03,Ramkhamhaeng,Train,7258.0,52.0,24.6,29.1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,5999.0,5937.0,5308.285714285715,995.8637313551392,5585.571428571428,882.0882150032455,1.0,0.0
2022-10-04,Ramkhamhaeng,Train,6430.0,62.0,15.7,30.2,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,5707.0,6145.0,5351.428571428572,1036.4871533442317,5774.285714285715,1087.2519968994752,1.0,0.0
2022-10-05,Ramkhamhaeng,Train,6185.0,65.0,17.3,28.5,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,5779.0,5948.0,5402.142857142857,1065.0751817863156,5815.0,1108.5749110156355,1.0,0.0
2022-10-06,Ramkhamhaeng,Train,6307.0,79.0,17.2,30.3,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,5816.0,5911.0,5427.571428571428,1077.6231340536588,5848.857142857143,1116.9017307670656,1.0,0.0
2022-10-07,Ramkhamhaeng,Train,7083.0,61.0,28.2,30.9,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,6092.0,6454.0,5426.142857142857,1077.0288495937114,5905.428571428572,1130.5196234686107,1.0,0.0
2022-10-08,Ramkhamhaeng,Train,4513.0,57.0,14.7,30.4,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4161.0,4666.0,5421.428571428572,1073.6956206086975,5995.285714285715,1203.9982993185224,0.0,1.0
2022-10-09,Ramkhamhaeng,Train,3758.0,57.0,18.1,31.0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3604.0,4038.0,5407.0,1093.9442398952565,5973.428571428572,1233.186773788792,0.0,1.0
2022-10-10,Ramkhamhaeng,Train,6045.0,47.0,19.8,29.0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,6301.0,7258.0,5352.857142857143,1202.0869947125927,5933.428571428572,1308.6594740602343,1.0,0.0
2022-10-11,Ramkhamhaeng,Train,6090.0,57.0,18.4,29.0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,6062.0,6430.0,5278.571428571428,1148.6065263531118,5760.142857142857,1177.8016851421978,1.0,0.0
2022-10-12,Ramkhamhaeng,Train,6513.0,83.0,2.5,31.0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,5957.0,6185.0,5262.714285714285,1136.6926753064117,5711.571428571428,1152.3080978544513,1.0,0.0
2022-10-13,Ramkhamhaeng,Train,3541.0,79.0,0.3,31.5,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,5806.0,6307.0,5297.714285714285,1165.0516031898535,5758.428571428572,1181.0777362424585,0.0,0.0
2022-10-14,Ramkhamhaeng,Train,4535.0,96.0,0.0,31.3,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,6059.0,7083.0,4967.714285714285,1314.6350208690035,5363.285714285715,1407.880287795059,0.0,0.0
2022-10-15,Ramkhamhaeng,Train,5388.0,102.0,0.0,29.4,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4060.0,4513.0,4736.714285714285,1230.2801461842919,4999.285714285715,1203.7392733043293,0.0,1.0
2022-10-16,Ramkhamhaeng,Train,5259.0,85.0,1.2,25.1,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3225.0,3758.0,4834.857142857143,1194.1715996973867,5124.285714285715,1190.1806185457317,0.0,1.0
2022-10-17,Ramkhamhaeng,Train,6897.0,102.0,0.9,29.6,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,5781.0,6045.0,5008.285714285715,992.5384483376847,5338.714285714285,1027.0291645137927,1.0,0.0
2022-10-18,Ramkhamhaeng,Train,6330.0,123.0,0.0,30.4,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,5951.0,6090.0,5025.285714285715,1008.8640004621927,5460.428571428572,1165.7935576454402,1.0,0.0
2022-10-19,Ramkhamhaeng,Train,6671.0,124.0,0.0,30.5,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,6202.0,6513.0,4979.142857142857,965.9410659337091,5494.714285714285,1190.6590211987216,1.0,0.0
2022-10-20,Ramkhamhaeng,Train,6414.0,115.0,0.0,29.9,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,3496.0,3541.0,4973.285714285715,957.3765741660446,5517.285714285715,1214.4401610461907,1.0,0.0
2022-10-21,Ramkhamhaeng,Train,6529.0,86.0,1.0,29.7,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,4442.0,4535.0,5334.285714285715,764.4932339543075,5927.714285714285,872.5842297997528,1.0,0.0
2022-10-22,Ramkhamhaeng,Train,4537.0,93.0,11.6,31.2,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4747.0,5388.0,5573.428571428572,697.7675967309114,6212.571428571428,635.3877706153987,0.0,1.0
2022-10-23,Ramkhamhaeng,Train,3548.0,78.0,6.2,30.8,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,4439.0,5259.0,5483.0,847.6422201219954,6091.0,860.8590670564616,0.0,0.0
2022-10-24,Ramkhamhaeng,Train,3839.0,124.0,0.3,32.5,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,5900.0,6897.0,5300.857142857143,1180.8596344148978,5846.571428571428,1278.20692862343,0.0,0.0
2022-10-25,Ramkhamhaeng,Train,6314.0,125.0,0.0,32.8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,5628.0,6330.0,4957.714285714285,1318.6906023635381,5409.714285714285,1378.036733216945,1.0,0.0
2022-10-26,Ramkhamhaeng,Train,6460.0,94.0,1.9,31.9,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,6161.0,6671.0,4986.285714285715,1337.6639730372913,5407.428571428572,1376.2680040775529,1.0,0.0
2022-10-27,Ramkhamhaeng,Train,6349.0,57.0,4.4,28.8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,6023.0,6414.0,4953.714285714285,1306.7107196169745,5377.285714285715,1345.9578639127467,1.0,0.0
2022-10-28,Ramkhamhaeng,Train,6586.0,65.0,0.0,31.2,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,6116.0,6529.0,4956.0,1308.9050131057409,5368.0,1337.8131409131815,1.0,0.0
2022-10-29,Ramkhamhaeng,Train,4508.0,66.0,0.0,32.0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4114.0,4537.0,4955.428571428572,1308.3149285936313,5376.142857142857,1346.2047180340496,0.0,1.0
2022-10-30,Ramkhamhaeng,Train,4414.0,72.0,0.0,31.6,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3164.0,3548.0,4985.857142857143,1287.7995999082373,5372.0,1349.2586853528096,0.0,1.0
2022-10-31,Ramkhamhaeng,Train,6318.0,87.0,0.0,31.5,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,3498.0,3839.0,5123.428571428572,1098.222633340326,5495.714285714285,1183.6838984410333,1.0,0.0
2022-11-01,Ramkhamhaeng,Train,6605.0,90.0,0.0,30.9,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5828.0,6314.0,5472.857142857143,857.6299568328722,5849.857142857143,953.9546510135922,1.0,0.0
2022-11-02,Ramkhamhaeng,Train,6475.0,76.0,0.0,31.4,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5933.0,6460.0,5523.0,891.4488207407153,5891.428571428572,983.4371454483539,1.0,0.0
2022-11-03,Ramkhamhaeng,Train,5971.0,88.0,0.0,31.6,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6039.0,6349.0,5569.714285714285,924.470968407653,5893.571428571428,984.897770861325,1.0,0.0
2022-11-04,Ramkhamhaeng,Train,6249.0,82.0,0.0,31.8,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,6112.0,6586.0,5555.571428571428,916.8207489549404,5839.571428571428,965.9459710809955,1.0,0.0
2022-11-05,Ramkhamhaeng,Train,4201.0,105.0,0.1,31.4,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4327.0,4508.0,5553.142857142857,915.1221099888737,5791.428571428572,930.2832645925333,0.0,1.0
2022-11-06,Ramkhamhaeng,Train,3645.0,97.0,1.6,32.2,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,4127.0,4414.0,5496.142857142857,1011.5673364588677,5747.571428571428,1005.1012979036533,0.0,1.0
2022-11-07,Ramkhamhaeng,Train,5826.0,102.0,0.7,31.6,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,5944.0,6318.0,5368.714285714285,1242.5886573716107,5637.714285714285,1198.560624844885,1.0,0.0
2022-11-08,Ramkhamhaeng,Train,6898.0,112.0,0.0,32.2,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6179.0,6605.0,5289.428571428572,1217.2108632912768,5567.428571428572,1166.0022665991162,1.0,0.0
2022-11-09,Ramkhamhaeng,Train,6212.0,105.0,0.0,32.1,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6260.0,6475.0,5352.714285714285,1281.0144045879872,5609.285714285715,1213.7386750979642,1.0,0.0
2022-11-10,Ramkhamhaeng,Train,6177.0,91.0,0.0,33.6,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,5940.0,5971.0,5292.428571428572,1240.4892659945224,5571.714285714285,1186.2329330399498,1.0,0.0
2022-11-11,Ramkhamhaeng,Train,6383.0,85.0,0.0,33.5,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,6095.0,6249.0,5231.142857142857,1213.4671302472452,5601.142857142857,1200.2618365133778,1.0,0.0
2022-11-12,Ramkhamhaeng,Train,5119.0,78.0,0.0,33.5,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,3928.0,4201.0,5202.285714285715,1191.706859129059,5620.285714285715,1213.3141547411487,0.0,1.0
2022-11-13,Ramkhamhaeng,Train,4069.0,74.0,0.2,33.0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,3235.0,3645.0,5272.285714285715,1116.3923614759794,5751.428571428572,1076.2058132071863,0.0,1.0
2022-11-14,Ramkhamhaeng,Train,6304.0,51.0,14.0,30.6,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,5389.0,5826.0,5314.285714285715,1029.089842900956,5812.0,941.3780678700003,1.0,0.0
2022-11-15,Ramkhamhaeng,Train,6099.0,53.0,0.5,32.3,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6622.0,6898.0,5370.714285714285,1044.5824866560713,5880.285714285715,959.7207431132728,1.0,0.0
2022-11-16,Ramkhamhaeng,Train,5004.0,70.0,1.9,32.1,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5838.0,6212.0,5244.714285714285,913.4585767447699,5766.142857142857,860.9371693241023,1.0,0.0
2022-11-17,Ramkhamhaeng,Train,5024.0,74.0,5.5,31.8,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,5511.0,6177.0,5107.0,881.2041004595217,5593.571428571428,877.5803585508712,1.0,0.0
2022-11-18,Ramkhamhaeng,Train,5057.0,69.0,4.6,30.9,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,5893.0,6383.0,5006.285714285715,867.5161313170179,5428.857142857143,857.8063939629973,1.0,0.0
2022-11-19,Ramkhamhaeng,Train,4080.0,81.0,0.2,32.4,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4418.0,5119.0,4859.285714285715,774.4057322200323,5239.428571428572,751.8530124837869,0.0,1.0
2022-11-20,Ramkhamhaeng,Train,3854.0,57.0,9.9,31.4,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,3529.0,4069.0,4759.857142857143,878.2282217759885,5091.0,872.4727311880074,0.0,1.0
2022-11-21,Ramkhamhaeng,Train,6238.0,59.0,4.2,31.5,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,5784.0,6304.0,4710.571428571428,964.2805361413023,5060.285714285715,917.0908196185186,1.0,0.0
2022-11-22,Ramkhamhaeng,Train,6126.0,69.0,0.0,33.4,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5740.0,6099.0,4701.714285714285,952.9962774124093,5050.857142857143,902.3946713368479,1.0,0.0
2022-11-23,Ramkhamhaeng,Train,6502.0,79.0,7.6,32.3,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,4874.0,5004.0,4719.857142857143,976.9647602944274,5054.714285714285,907.6637986768923,1.0,0.0
2022-11-24,Ramkhamhaeng,Train,6529.0,60.0,23.7,28.2,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,4806.0,5024.0,4870.714285714285,1080.7513920548874,5268.714285714285,1057.8762867628855,1.0,0.0
2022-11-25,Ramkhamhaeng,Train,7016.0,42.0,12.7,29.8,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,4864.0,5057.0,5013.571428571428,1135.4775584371064,5483.714285714285,1148.8743352060872,1.0,0.0
2022-11-26,Ramkhamhaeng,Train,4360.0,51.0,14.9,29.2,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,3722.0,4080.0,5205.571428571428,1216.6960531350026,5763.571428571428,1260.756896622398,0.0,1.0
2022-11-27,Ramkhamhaeng,Train,3669.0,63.0,3.9,29.4,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,3184.0,3854.0,5262.857142857143,1142.3733231845958,5803.571428571428,1201.488501421302,0.0,1.0
2022-11-28,Ramkhamhaeng,Train,6098.0,62.0,3.3,30.6,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,5722.0,6238.0,5294.285714285715,1076.792260108039,5777.142857142857,1252.4725450845076,1.0,0.0
2022-11-29,Ramkhamhaeng,Train,6254.0,80.0,9.7,31.0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5867.0,6126.0,5325.571428571428,1094.329148709059,5757.142857142857,1244.9822526943096,1.0,0.0
2022-11-30,Ramkhamhaeng,Train,6231.0,94.0,13.2,31.5,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5930.0,6502.0,5325.428571428572,1094.2467511402353,5775.428571428572,1252.2217398345524,1.0,0.0
2022-12-01,Ramkhamhaeng,Train,6136.0,78.0,1.0,31.4,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5806.0,6529.0,5329.714285714285,1097.0643728128473,5736.714285714285,1230.0070073358227,1.0,0.0
2022-12-02,Ramkhamhaeng,Train,6566.0,76.0,0.2,31.1,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,6208.0,7016.0,5363.285714285715,1117.4741927349282,5680.571428571428,1196.3243508267067,1.0,0.0
2022-12-03,Ramkhamhaeng,Train,4543.0,67.0,1.2,30.2,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4123.0,4360.0,5375.857142857143,1128.9965203033846,5616.285714285715,1122.4109043016408,0.0,1.0
2022-12-04,Ramkhamhaeng,Train,3629.0,67.0,0.0,30.2,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,3404.0,3669.0,5381.714285714285,1121.4949419243553,5642.428571428572,1089.9343798508887,0.0,1.0
2022-12-05,Ramkhamhaeng,Train,3309.0,65.0,0.5,30.9,1,0.0,1.0,-2.4492935982947064e-16,1.0,5941.0,6098.0,5373.428571428572,1138.6251734940229,5636.714285714285,1102.0426056926717,0.0,0.0
2022-12-06,Ramkhamhaeng,Train,6453.0,58.0,0.1,31.1,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5866.0,6254.0,4977.0,1368.0471483103224,5238.285714285715,1377.2702124475177,1.0,0.0
2022-12-07,Ramkhamhaeng,Train,6238.0,78.0,0.7,31.1,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,5960.0,6231.0,5000.857142857143,1387.4526332541286,5266.714285714285,1403.5334830687973,1.0,0.0
2022-12-08,Ramkhamhaeng,Train,6269.0,96.0,0.2,31.4,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6041.0,6136.0,4996.142857142857,1383.701488589145,5267.714285714285,1404.3372949883621,1.0,0.0
2022-12-09,Ramkhamhaeng,Train,6514.0,89.0,0.0,31.4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,6296.0,6566.0,4988.0,1376.6777642813413,5286.714285714285,1418.8672376565858,1.0,0.0
