Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,day_sin,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-10-29,Phayathai,Train,-0.41171444604426755,-0.9749279121818236,-0.6200694520114348,-0.4323065848968212,-0.2634397985154337,1.2414394898767043,-0.1277039755593083,1.5470293856323278,0.0
2022-10-30,Phayathai,Train,-0.9250564090026313,-0.7818314824680299,-1.1453456116089613,-1.169138571041632,-0.2225930363416351,1.149796839247777,-0.09890582638513576,1.4896143703353109,0.0
2022-10-31,Phayathai,Train,0.36791936516893686,0.0,-1.2750559721027412,-1.0945684146194867,-0.1783865837725891,0.8642000423947649,-0.02998188031857387,0.9783845500689966,1.0
2022-11-01,Phayathai,Train,0.5555262672942827,0.7818314824680298,0.32955940131639544,0.32554958631855047,0.11019313859814443,-0.2313319047845838,0.22745441210338374,-0.10455739863722091,1.0
2022-11-02,Phayathai,Train,0.3060709358968448,0.9749279121818236,0.29535379711307486,0.3551148465740266,0.15168826207628863,-0.09086660757695125,0.24920800423886424,-0.0606907223760769,1.0
2022-11-03,Phayathai,Train,0.32290745275424765,0.43388373911755823,0.32244734499689315,0.44840966782464015,0.1563446750802287,-0.08283956606029376,0.2449812700156489,-0.06666780823773415,1.0
2022-11-04,Phayathai,Train,0.9159651689966412,-0.433883739117558,0.6451992341628783,0.8869610282808695,0.159173888044647,-0.07744389024476235,0.25675976938434186,-0.0323293724741447,1.0
2022-11-05,Phayathai,Train,-0.346086390538881,-0.9749279121818236,-0.38537159346785904,-0.2644416072240623,0.20756521812356338,0.210355362159594,0.2761463903548219,0.11589499258535889,0.0
2022-11-06,Phayathai,Train,-0.9065018802210036,-0.7818314824680299,-0.8913436001981652,-0.7673795344588841,0.21882312804448023,0.15459583186842007,0.34225251360590714,-0.12750436128318127,0.0
2022-11-07,Phayathai,Train,0.2909524309636668,0.0,0.3830691583869365,0.40603279479179105,0.22200599262945175,0.12274351812108858,0.3454084751592411,-0.16519751849060713,1.0
2022-11-08,Phayathai,Train,0.6517349350508702,0.7818314824680298,0.5679826226939961,0.4523517025253703,0.20880299879549666,0.10301941701489328,0.3381948487516201,-0.1727037204570948,1.0
2022-11-09,Phayathai,Train,0.4301113968258738,0.9749279121818236,0.3221086756483454,0.33047712969446313,0.22530674108794055,0.16895343141807456,0.393762314672822,0.012794771531853604,1.0
2022-11-10,Phayathai,Train,0.537658943282345,0.43388373911755823,0.3387034737271841,0.5170667721956903,0.24658478025784097,0.20424448303044246,0.4250401479246139,0.036918717016555726,1.0
2022-11-11,Phayathai,Train,0.7706213602072248,-0.433883739117558,0.9232467693205632,0.9999660230351339,0.28342349073204665,0.27694286455819905,0.46048835894331175,0.12812199544136363,1.0
2022-11-12,Phayathai,Train,0.20917506337056732,-0.9749279121818236,-0.32068574789524296,0.12089228477231007,0.2584910514831042,0.13546398808136903,0.45096411782700035,0.06942000129279434,0.0
2022-11-13,Phayathai,Train,-0.5103283304947698,-0.7818314824680299,-0.8730554553765878,-0.7489833725221434,0.353741221285209,-0.14983226102012448,0.5255237095245155,0.00728403135398669,0.0
2022-11-14,Phayathai,Train,0.6854079687656759,0.0,0.30720722431224534,0.36398442465066944,0.4217012743680228,-0.9412282816769934,0.5448539740386862,-0.24198492274340683,1.0
2022-11-15,Phayathai,Train,0.7603132886618762,0.7818314824680298,0.6628100402873601,0.7762555537686978,0.4893666177670427,-0.835771773500224,0.5416416560290428,-0.23797883587049679,1.0
2022-11-16,Phayathai,Train,-0.08563578282640462,0.9749279121818236,0.4443683104740753,0.5127962346032326,0.5079922697828008,-0.7652340719004286,0.48111482195260213,-0.35637822807614905,1.0
2022-11-17,Phayathai,Train,-0.29007920180915325,0.43388373911755823,0.5503718165695143,0.7236950910922958,0.4195204227079493,-0.5519395407337344,0.35188946763483736,-0.029783257552305667,1.0
2022-11-18,Phayathai,Train,-0.2725554801820605,-0.433883739117558,0.779989634884874,0.9444490343331843,0.27752929705617324,-0.3100487063647018,0.194880380356472,-0.08043662466802198,1.0
2022-11-19,Phayathai,Train,-0.9546062140992975,-0.9749279121818236,0.226603919357886,0.5555016105278093,0.0985815770566751,-0.5121432380081118,0.03071402312679576,-0.8233379689548391,0.0
2022-11-20,Phayathai,Train,-1.0174854505259243,-0.7818314824680299,-0.4825696965010571,-0.6363068806596066,-0.1010547627451373,0.2091728398195478,-0.13846805871442935,-1.0704200086526432,0.0
2022-11-21,Phayathai,Train,0.42598816820773433,0.0,0.6959996364450375,0.3452597598222012,-0.18805306140102018,0.6749596167111938,-0.1621941268207436,-0.8606345129946303,1.0
2022-11-22,Phayathai,Train,0.40915165135033155,0.7818314824680298,0.7698295544284423,0.4234434480533492,-0.23255422365386005,0.4022493035628291,-0.14838679502490745,-0.7619281178810777,1.0
2022-11-23,Phayathai,Train,0.451758347071106,0.9749279121818236,-0.06397438169606487,-0.24046089612795385,-0.29279288302128026,-0.04395759277440833,-0.15605127308300468,-0.817688557192326,1.0
2022-11-24,Phayathai,Train,0.5929789272423828,0.43388373911755823,-0.2654826440819632,-0.19151396526055445,-0.20060769393062972,0.29613468293629136,-0.048748580269649434,-0.6008600490285143,1.0
2022-11-25,Phayathai,Train,0.9214628071541604,-0.433883739117558,-0.24821050730602906,-0.012479889269060069,-0.04912691646069768,0.6359895513634015,0.08481622118394956,-0.31138056523216684,1.0
2022-11-26,Phayathai,Train,-0.34677359530857094,-0.9749279121818236,-0.9204691641732697,-0.43066407043818367,0.15569631377588236,1.09099207111391,0.25867588889886617,0.3324920938790164,0.0
2022-11-27,Phayathai,Train,-0.826786126936974,-0.7818314824680299,-0.982445654957504,-0.7746065980768894,0.2599645999020727,0.428654516454965,0.2998161020048268,0.0999981786531395,0.0
2022-11-28,Phayathai,Train,0.5032987047978493,0.0,0.4403042782915026,0.4257429682954418,0.29267737480316663,0.09706158451175528,0.33199563855757175,-0.2398921863679325,1.0
2022-11-29,Phayathai,Train,0.4644716353103694,0.7818314824680298,0.4237094802126639,0.3787670547784075,0.30593931057388035,0.12491621570224733,0.31187638365506765,-0.2610324387698119,1.0
2022-11-30,Phayathai,Train,0.5551826649094377,0.9749279121818236,0.4657044794325822,0.38500860972123024,0.3154289623920356,0.14146097005755368,0.29536394195637367,-0.2743561381371605,1.0
2022-12-01,Phayathai,Train,0.5441873885943991,0.43388373911755823,0.6048975816856985,0.5870378881336505,0.33317048535641275,0.18111584849736997,0.31159460137351974,-0.24192616958611235,1.0
2022-12-02,Phayathai,Train,1.139993923915552,-0.433883739117558,0.9286654788973269,1.0009515317103164,0.32480073033667356,0.1577803774429669,0.32630363647030824,-0.181542779671781,1.0
2022-12-03,Phayathai,Train,-0.12343204515934975,-0.9749279121818236,-0.32136308659233837,-0.19085695947709944,0.3622878021152248,0.4081022884979232,0.3802931216148432,0.310663312797888,0.0
2022-12-04,Phayathai,Train,-0.6694162346779843,-0.7818314824680299,-0.7944841665135148,-0.5870314469004797,0.40060006100839823,0.22649567633125628,0.4264490593323526,0.12112555830823757,0.0
2022-12-05,Phayathai,Train,-1.0315731483045676,0.0,0.5165048817147415,0.3084674359487198,0.42759546804389537,-0.04581319565332182,0.4152904809830648,0.23406548918038741,0.0
2022-12-06,Phayathai,Train,0.6163438894118398,0.7818314824680298,0.47823524532884815,0.2825157075022463,0.1643018365426568,1.0502738938776937,0.18203110831789765,1.5101784943608505,1.0
2022-12-07,Phayathai,Train,0.413274879968471,0.9749279121818236,0.5676439533454485,0.4796174425387539,0.19035417259001453,1.1264927283209132,0.2403600405982668,1.627161252669135,1.0
2022-12-08,Phayathai,Train,0.6318059967298628,0.43388373911755823,0.5568065341919212,0.6727771428745313,0.1660111527086598,1.0654086760367019,0.24238887302540998,1.631300698900625,1.0
2022-12-09,Phayathai,Train,0.9613206837961753,-0.433883739117558,1.144059184573682,1.3156573019852735,0.18104134658213517,1.1148868227244852,0.2614373552580334,1.7026688845574665,1.0
2022-12-10,Phayathai,Train,0.6362728277328472,-0.9749279121818236,-0.10122801003631499,0.07818690884773342,0.15039153946759673,0.9061639540041695,0.22824340249171723,1.4527452486142511,0.0
2022-12-11,Phayathai,Train,-0.05608597772973844,-0.7818314824680299,-0.6393736048786552,-0.6520750194625272,0.2807121616411448,0.9920050506830178,0.30821321399494733,1.500812076684609,0.0
2022-12-12,Phayathai,Train,-0.672165053756744,0.0,-0.996331098247961,-1.051206032911455,0.3859235187554746,0.4709855355364514,0.3786024279255573,1.0866358898904973,0.0
2022-12-13,Phayathai,Train,0.6805975353778465,0.7818314824680298,0.6279270973869441,0.6225162004402218,0.4475767846051039,-0.20341329334761893,0.45626162472009707,0.24978211948213883,1.0
2022-12-14,Phayathai,Train,0.5300996908157559,0.9749279121818236,0.42777351239523664,0.4914435466409443,0.4585989267789863,-0.17186857065139957,0.38649233180889225,0.20775919458165254,1.0
2022-12-15,Phayathai,Train,0.4782157307041676,0.43388373911755823,0.6431672180715918,0.7838111202784306,0.4786391852769542,-0.15319976112045433,0.39618564229413195,0.2260606945283086,1.0
2022-12-16,Phayathai,Train,0.668571451908273,-0.433883739117558,0.9679511233288633,1.1221690987577686,0.4522921395458026,-0.2007319017771008,0.3526784580231709,0.07381222352890653,1.0
2022-12-17,Phayathai,Train,0.2861419975758374,-0.9749279121818236,0.6475699196027124,0.5443325122090739,0.402073609427366,-0.4510090671765058,0.30240849899506567,-0.3186608185167791,0.0
2022-12-18,Phayathai,Train,0.2792699498789383,-0.7818314824680299,-0.03484881772096023,-0.2417749076948639,0.3420117758702224,-0.5609416968854568,0.2733849239956547,-0.3926283480637187,0.0
2022-12-19,Phayathai,Train,0.42942419205618393,0.0,-0.6420829596670371,-0.5985290481109427,0.39953910614674076,-0.686543645628134,0.3865486882652017,-0.6768731508614111,1.0
2022-12-20,Phayathai,Train,0.3967819654959131,0.7818314824680298,0.6912582655653693,0.2158296204815612,0.5885069553952232,-2.4427568329361953,0.5435014190872577,-2.2530548798670478,1.0
2022-12-21,Phayathai,Train,0.37238619617192126,0.9749279121818236,0.5429210909014642,0.5479460440180765,0.5398209156325138,-2.5884658154519244,0.5629443965140472,-2.3761865495551464,1.0
2022-12-22,Phayathai,Train,0.38784830348994426,0.43388373911755823,0.4917820192707573,0.5302068878647909,0.5127665666602572,-2.6155979223773542,0.5442904094755912,-2.3910391458507587,1.0
2022-12-23,Phayathai,Train,0.9080623141452071,-0.433883739117558,0.6794048383661988,0.8291445193368273,0.4972648372927122,-2.6312579849058815,0.5494752034560683,-2.376777280619486,1.0
2022-12-24,Phayathai,Train,-0.014853691548343756,-0.9749279121818236,0.30246585343257715,0.37515352296940485,0.5383473672135453,-2.139562927560525,0.5775970751545262,-2.0211440917367365,0.0
2022-12-25,Phayathai,Train,0.005075246772663671,-0.7818314824680299,0.2956924664616226,0.4178588988939815,0.48671423061289953,-1.8072123748016267,0.5719614295235729,-2.0025526706649246,0.0
2022-12-26,Phayathai,Train,0.14870104363785513,0.0,0.44369097177697986,0.3163515053501801,0.4396785650794344,-1.596553310234622,0.5620426932130947,-1.979456716369794,1.0
2022-12-27,Phayathai,Train,0.22051394207045086,0.7818314824680298,0.41151738366494567,0.32916311812755306,0.3915230027475541,-1.556951495795061,0.5472773016599961,-1.9081085473873998,1.0
2022-12-28,Phayathai,Train,-0.19868096744039504,0.9749279121818236,0.387471859918057,0.4392115868562698,0.361285789190326,-1.560378198186435,0.5272144032138014,-1.8213893818767195,1.0
2022-12-29,Phayathai,Train,-0.1818444505829922,0.43388373911755823,0.40271198060270474,0.5604291539037219,0.2633242902973201,-1.2972257287762603,0.46054471539962116,-1.5744341970240405,1.0
2022-12-30,Phayathai,Train,-0.501394668488801,-0.433883739117558,0.9154573743039655,0.9930674623088561,0.1655985591513487,-1.2016628405415228,0.38311094443031984,-1.5355076030520443,0.0
2022-12-31,Phayathai,Train,-0.8515254986458107,-0.9749279121818236,0.005791504104767164,0.34230323379665356,-0.07618126543295423,-1.9757172076168394,0.18327095035670804,-2.3414372055792345,0.0
2023-01-01,Phayathai,Train,-1.176229752324294,-0.7818314824680299,0.025434326320535407,0.36004238994993926,-0.2197048814404574,-1.2014299228715402,0.2235658166180257,-2.015434891345714,0.0
2023-01-02,Phayathai,Train,-1.2116207979633242,0.0,0.16699811401348585,0.23028374771757176,-0.42234726001696477,-0.4181968196748825,-0.06661357691977192,0.3163310026119154,0.0
2023-01-03,Phayathai,Train,-0.10831354022617169,0.7818314824680298,0.23778000785996106,0.2122160886725586,-0.6556983876447698,-0.24151303472362365,-0.2996475237597006,0.9697132985305337,1.0
2023-01-04,Phayathai,Train,0.33355912668444127,0.9749279121818236,-0.1753965973682675,0.05059266594262236,-0.7121058211228721,-0.636760775233371,-0.382547870991027,0.7931967632895423,1.0
2023-01-05,Phayathai,Train,0.27652113080017865,0.43388373911755823,-0.1588017992894288,0.10906618067011961,-0.6208047610836025,-0.023006037871035487,-0.3283329600212536,1.0247369784467508,1.0
2023-01-06,Phayathai,Train,0.521509631194632,-0.433883739117558,-0.47376429343881615,-0.1718037917569037,-0.5421762174474588,0.36588601068340837,-0.26820062113897974,1.2818692814686483,1.0
2023-01-07,Phayathai,Train,1.1891290649483808,-0.9749279121818236,-0.8188683596089513,0.5771828013818251,-0.36670607171672526,0.9294401153800884,-0.0952990131813256,1.8944329017450188,0.0
2023-01-08,Phayathai,Train,-0.3330294999147727,-0.7818314824680299,-1.1389108939865547,-1.3314189995550234,-0.016649909306639,1.7451152859620482,-0.02738948332833494,2.2721276394100336,0.0
2023-01-09,Phayathai,Train,1.0609653754012125,0.0,-1.1737938368869705,-1.128075709575693,0.12799360349928024,0.9642182315928381,0.20891313797754663,0.9999087144629311,1.0
2023-01-10,Phayathai,Train,0.6524221398205601,0.7818314824680298,-0.08632655870021494,-0.2710116650586125,0.5178355732215084,-0.14445177859474606,0.5261999870002302,-0.7180147621430978,1.0
2023-01-11,Phayathai,Train,0.5782040246940497,0.9749279121818236,0.3492022235321637,0.36661244778448954,0.6483330212053323,-0.42027185418818497,0.6900845619483585,-1.5278800637795487,1.0
2023-01-12,Phayathai,Train,0.5720191817668405,0.43388373911755823,0.29298311167324076,0.4595787661433756,0.6902996801775471,-0.46200459025265544,0.7185445723846738,-1.6097631694302579,1.0
2023-01-13,Phayathai,Train,0.7273274597167605,-0.433883739117558,0.534454357187771,0.8360430800631051,0.7409897457900534,-0.553666590753748,0.761939043743016,-1.6446159740150281,1.0
2023-01-14,Phayathai,Train,-0.23407201307942546,-0.9749279121818236,1.1924889014160072,0.9730287859134779,0.7762959659085311,-0.5521194581137385,0.7621644695682545,-1.643724959833216,0.0
2023-01-15,Phayathai,Train,-0.8151036458522455,-0.7818314824680299,-0.30781631265042925,0.04599362545843718,0.5321584638538789,-0.39950801832660215,0.6221186756390592,-1.5852795034309615,0.0
2023-01-16,Phayathai,Train,0.30194770727870535,0.0,1.0661652344077046,0.7213955708502032,0.44946292658138354,0.3727889366176528,0.4985853234085579,-0.17059698983728408,1.0
2023-01-17,Phayathai,Train,0.36998097947800657,0.7818314824680298,0.6634873789844555,0.6842747440849942,0.3192601882813527,-0.07184720966422131,0.44358142205045104,-0.27238593787350324,1.0
2023-01-18,Phayathai,Train,0.6823155473020712,0.9749279121818236,0.5903347996981463,0.5325064081068834,0.27080991626567846,-0.20568882044061315,0.4181646602548509,-0.3457215288093225,1.0
2023-01-19,Phayathai,Train,0.4627536233861446,0.43388373911755823,0.5842387514242872,0.7125259927735603,0.2886693231035729,-0.1321697898888955,0.43321183408949676,-0.3073866014311464,1.0
2023-01-20,Phayathai,Train,0.8730148708910217,-0.433883739117558,0.7373172969678603,0.8373570916300151,0.26992578721429766,-0.187923630290532,0.4172066004975891,-0.36558331386584214,1.0
2023-01-21,Phayathai,Train,-0.8089188029250363,-0.9749279121818236,-0.2102795402686835,0.15669909997060893,0.294917168399998,-0.04514478909472991,0.453218376079382,-0.12552619665604375,0.0
2023-01-22,Phayathai,Train,-1.0446300389286758,-0.7818314824680299,-0.7829694086628921,-0.6740847132082706,0.19630730820264575,0.580246715060533,0.35949758923662445,0.33319143770824683,0.0
2023-01-23,Phayathai,Train,0.5160119930371128,0.0,0.31804464346577266,0.40077674852415085,0.15693409444781567,0.9094747152922907,0.35442550816876617,0.3829302673498932,1.0
2023-01-24,Phayathai,Train,0.5438437862095541,0.7818314824680298,0.3851011744782229,0.536119939915886,0.1936549210485033,0.9847803256141849,0.39252247263401235,0.45374514856220294,1.0
2023-01-25,Phayathai,Train,0.4847441760162218,0.9749279121818236,0.6929516123081079,0.6202166801981293,0.22347954104841955,1.0494099828818442,0.4006378023425857,0.4708984419766789,1.0
2023-01-26,Phayathai,Train,0.8115100440037746,0.43388373911755823,0.4765418985861095,0.6192311715229467,0.18958792741215094,0.9434623591924907,0.38536520268270147,0.4357662538590179,1.0
2023-01-27,Phayathai,Train,1.0551241348588483,-0.433883739117558,0.8809131007520972,1.0472704394438956,0.24941399322226004,1.1471460501175321,0.4301685854487816,0.6056397824059879,1.0
2023-01-28,Phayathai,Train,-0.3361219213783773,-0.9749279121818236,-0.776873360389033,-0.3896012089722446,0.28065321970438617,1.3126331474182162,0.4393546878272364,0.6649828673687521,0.0
2023-01-29,Phayathai,Train,-0.6230299127239153,-0.7818314824680299,-1.0092005334927745,-0.7036499734637467,0.3617573246843957,0.8235431757500306,0.47762072166141084,0.42437435103686383,0.0
2023-01-30,Phayathai,Train,0.6939980283867998,0.0,0.5290356476110074,0.6228447033319494,0.4340790810873557,0.12255640701696492,0.48162203005938775,0.38148512312507715,1.0
2023-01-31,Phayathai,Train,0.6733818852961024,0.7818314824680298,0.5564678648433734,0.5834243563246478,0.4646110043283769,0.19016784900578598,0.46336253821509854,0.3515118054416169,1.0
2023-02-01,Phayathai,Train,0.6977776546200942,0.9749279121818236,0.49821673689316415,0.5311923965399734,0.4868321144864175,0.23493152743810153,0.4751410375837908,0.37674707554954917,1.0
2023-02-02,Phayathai,Train,0.40674643465641686,0.43388373911755823,0.8202912873620538,0.8803909704463193,0.5233761152768286,0.29392980848740663,0.497570907194986,0.4166486495701792,1.0
2023-02-03,Phayathai,Train,0.9695671410324542,-0.433883739117558,1.0604078554823932,1.1008164107954803,0.45394251377504696,0.16102657603252393,0.4542327922929532,0.2671790089518177,1.0
2023-02-04,Phayathai,Train,-0.06055280873272286,-0.9749279121818236,-0.3108643367873588,-0.1665477454892635,0.4392659715221233,0.07252231793392643,0.45045690972021474,0.24026310824611657,0.0
2023-02-05,Phayathai,Train,-0.3910983029535702,-0.7818314824680299,-0.593653242824712,-0.6803262681510933,0.48653740480262364,-0.1912706483002058,0.4939077375348664,0.03956045885603792,0.0
2023-02-06,Phayathai,Train,0.8657992208092776,0.0,0.7044663701587307,0.5164097664122352,0.5263232121147648,-0.5861944687391265,0.5451921127765434,-0.544335262729425,1.0
2023-02-07,Phayathai,Train,0.6750998972203271,0.7818314824680298,0.684146209245867,0.6520814606956981,0.5557941804941293,-0.47229228035685117,0.5736521232128587,-0.4991760911056408,1.0
2023-02-08,Phayathai,Train,0.8056688034614103,0.9749279121818236,0.7081917329927557,0.6619365474475234,0.5560888901779225,-0.471562805629623,0.570270735834287,-0.5058977420386933,1.0
2023-02-09,Phayathai,Train,0.5032987047978493,0.43388373911755823,0.4213387947728298,0.627772246707862,0.5745966583201633,-0.41202463819693375,0.6053244516588173,-0.3900097761385263,1.0
2023-02-10,Phayathai,Train,1.312138718722875,-0.433883739117558,0.9760791876940088,1.0788067170497369,0.5911593425493658,-0.41549230264470677,0.6098329681635806,-0.38308653156742234,1.0
2023-02-11,Phayathai,Train,-0.028597786942141983,-0.9749279121818236,-0.0392515192520807,0.08672798403264875,0.6499244534978181,-0.032712538630950715,0.6936913751521687,0.3252230635373191,0.0
2023-02-12,Phayathai,Train,-0.7377931092621305,-0.7818314824680299,-0.36505143255499534,-0.38138863667905676,0.6554060536163796,-0.06342561050003706,0.727617961850509,0.18252637140172653,0.0
2023-02-13,Phayathai,Train,0.6706330662173428,0.0,0.8738010444325949,0.6823037267346291,0.595933639426823,0.5103495215439718,0.680954816026214,0.684442211606143,1.0
2023-02-14,Phayathai,Train,1.0128610415229187,0.7818314824680298,0.6858395559886056,0.6323712871920473,0.5624546193478656,0.42671819789686777,0.6761081607835941,0.6803038012362201,1.0
2023-02-15,Phayathai,Train,0.5428129790550192,0.9749279121818236,0.8145339084367423,0.8662653461020362,0.620394543181695,0.6013407841810703,0.7029901904432424,0.7113098317927652,1.0
2023-02-16,Phayathai,Train,0.6706330662173428,0.43388373911755823,0.5165048817147415,0.654052478046063,0.5753039615612682,0.531993456783503,0.6721068523856172,0.65673342659664,1.0
2023-02-17,Phayathai,Train,1.0839867351858243,-0.433883739117558,1.3137325281960939,1.5676190199402757,0.6040086847627691,0.5573448231350085,0.691718899181335,0.6807263822188744,1.0
2023-02-18,Phayathai,Train,-0.4436694678348484,-0.9749279121818236,-0.007755269837141968,0.28448672485261134,0.5648712387549735,0.3176192482965733,0.6337844620951333,0.21335822359379417,0.0
2023-02-19,Phayathai,Train,-0.8281605364763538,-0.7818314824680299,-0.7067688052396532,-0.6533890310294372,0.4936693791504296,0.711488632592256,0.5490807082619016,0.5960288135368443,0.0
2023-02-20,Phayathai,Train,0.6366164301176922,0.0,0.6814368544574851,0.654052478046063,0.47816764978288445,0.8532828299011785,0.5266508386507064,0.8338744886135195,1.0
2023-02-21,Phayathai,Train,0.6527657422054051,0.7818314824680298,1.0187515256110227,0.7890671665460708,0.47233239804376975,0.841263819162336,0.5301449389418976,0.8404591126806883,1.0
2023-02-22,Phayathai,Train,0.6008817820938168,0.9749279121818236,0.5554518567977302,0.6862457614353593,0.4105612483206232,0.6092876327276312,0.5101947534083219,0.789747506011229,1.0
2023-02-23,Phayathai,Train,0.7627185053557909,0.43388373911755823,0.6814368544574851,0.7683714843672375,0.42052243563284813,0.6283925033979375,0.5200571332624906,0.8138718967079951,1.0
2023-02-24,Phayathai,Train,0.8578963659578436,-0.433883739117558,1.0888560807604024,1.2299180472443927,0.43631887468418706,0.675443687777525,0.530314008310826,0.8455438556580831,1.0
2023-02-25,Phayathai,Train,-0.3502096191570205,-0.9749279121818236,-0.41686784288279777,-0.20925312141384014,0.3975350802969439,0.47393104481469844,0.49328781651546116,0.6171667542749663,0.0
2023-02-26,Phayathai,Train,-0.8638951845002292,-0.7818314824680299,-0.7958388439077058,-0.7841331819369872,0.4135672870953181,0.3752706946106069,0.4962183522435574,0.6003061936364188,0.0
2023-02-27,Phayathai,Train,0.7647801196648606,0.0,0.64790858895126,0.6744196573331689,0.40743732567241026,0.43692447313970073,0.5045027513210592,0.5081994527867575,1.0
2023-02-28,Phayathai,Train,0.676817909144552,0.7818314824680298,0.6638260483330033,0.6727771428745313,0.4294226680834156,0.5040789615414497,0.49852896695224846,0.4951376859584749,1.0
2023-03-01,Phayathai,Train,0.7125525571684274,0.9749279121818236,0.6126869767022963,0.7437337674876741,0.4335486036565266,0.514949442261111,0.48962464685534157,0.475928175422415,1.0
2023-03-02,Phayathai,Train,0.6867823783050557,0.43388373911755823,0.7722002398682764,0.8281590106616448,0.4527047331031137,0.5622340446190958,0.4751410375837908,0.43547898768134247,1.0
2023-03-03,Phayathai,Train,1.088109963803964,-0.433883739117558,0.8660116494159971,1.014091647379417,0.4396785650794344,0.5230767937874808,0.4532747325356914,0.35682912166791153,1.0
2023-03-04,Phayathai,Train,-0.5123899448038396,-0.9749279121818236,-0.3247497800778157,-0.1921709710440095,0.47916966270778255,0.7153302847991801,0.5001633041852249,0.6867932710465656,0.0
2023-03-05,Phayathai,Train,-0.7206129900198827,-0.7818314824680299,-0.8310604561566695,-0.7358432568530429,0.45134906855766316,0.8891832883182876,0.49323146005915175,0.7265780129283749,0.0
2023-03-06,Phayathai,Train,-1.0044285599018161,0.0,0.7742322559595627,0.6395983508100526,0.4759278561860524,0.6658737394935423,0.500050591272606,0.6561567971531322,0.0
2023-03-07,Phayathai,Train,0.6967468474655594,0.7818314824680298,0.6875329027313443,0.6208736859815843,0.1724358238153615,1.4991868658093495,0.2393456243846956,1.593144581785139,1.0
2023-03-08,Phayathai,Train,0.6799103306081565,0.9749279121818236,0.722754514980308,0.6593085243137032,0.1758544561473675,1.5117099737842024,0.28144389724791796,1.7532236929394351,1.0
2023-03-09,Phayathai,Train,0.5493414243670734,0.43388373911755823,0.6973543138392284,0.7006998886713699,0.170254972155288,1.490795830715219,0.3000415278300652,1.8150545734456085,1.0
2023-03-10,Phayathai,Train,0.9022210736028429,-0.433883739117558,1.092920112942975,1.2874060532967075,0.14667819745179686,1.4122571433100457,0.30088687467470815,1.8177365474796856,1.0
2023-03-11,Phayathai,Train,0.3033221168180852,-0.9749279121818236,-0.4846017125923434,-0.23257682672649355,0.11479060966532513,1.2149172753375346,0.2722577948694639,1.6183448264109113,0.0
2023-03-12,Phayathai,Train,-0.6491436939721319,-0.7818314824680299,-0.6898353378122668,-0.6960944069540139,0.2547187675305457,0.9644606206715323,0.364175175110316,1.4526120576374302,0.0
2023-03-13,Phayathai,Train,0.6651354280598235,0.0,-0.9695762197126904,-0.880056026321421,0.26697869037636135,0.8823184030500032,0.3928606113718697,1.2418699904273804,1.0
2023-03-14,Phayathai,Train,0.5771732175395149,0.7818314824680298,0.7071757249471126,0.8662653461020362,0.5533775610870214,-0.3969722967618007,0.6522693797646603,-0.1419023639427519,1.0
2023-03-15,Phayathai,Train,0.6012253844786617,0.9749279121818236,0.6905809268682738,0.7677144785837825,0.5328657670949838,-0.44087208136998024,0.5839653547175035,-0.25457101950707456,1.0
2023-03-16,Phayathai,Train,0.6163438894118398,0.43388373911755823,0.561886574420137,0.7056274320472826,0.5193680635772349,-0.4727894645577914,0.5599575043296414,-0.31481822173642837,1.0
2023-03-17,Phayathai,Train,0.9145907594572613,-0.433883739117558,0.9096999953786541,1.120526584299131,0.5308617412451869,-0.4528081754241617,0.538091199281542,-0.36095539251700404,1.0
2023-03-18,Phayathai,Train,-0.3660153288598884,-0.9749279121818236,0.3193993208599636,0.3032113896810796,0.532983650968501,-0.4416497925057155,0.5165066765149898,-0.5244869869616636,0.0
2023-03-19,Phayathai,Train,-0.6134090459482565,-0.7818314824680299,-0.6193921133143393,-0.5288864350647099,0.41816475816249876,0.044415722164992615,0.432986408264259,-0.17694076381603302,0.0
2023-03-20,Phayathai,Train,0.7252658454076907,0.0,0.6760181448807215,0.6320427843003197,0.4242947195854066,-0.012293524830075982,0.42971773379830547,-0.1432055230188702,1.0
2023-03-21,Phayathai,Train,0.6864387759202107,0.7818314824680298,0.589318791652503,0.46811984132829093,0.43460955851818406,0.02209765058542531,0.43242284370116324,-0.1348907581076738,1.0
2023-03-22,Phayathai,Train,0.661355801826529,0.9749279121818236,0.6130256460508441,0.627772246707862,0.45335309440745925,0.07047237018918937,0.4551344955939063,-0.09521245081859488,1.0
2023-03-23,Phayathai,Train,0.575798808000135,0.43388373911755823,0.6279270973869441,0.5781683100570076,0.4636679333402367,0.09559538190132412,0.4425670058368798,-0.12454824168455388,1.0
2023-03-24,Phayathai,Train,0.932458083469199,-0.433883739117558,0.9218920919263722,0.9947099767674937,0.45671278480270744,0.08105740832178032,0.4526548115162862,-0.09901168262168324,1.0
2023-03-25,Phayathai,Train,-0.2725554801820605,-0.9749279121818236,-0.3403285701110112,-0.18362989585909414,0.45977776551416094,0.09687158399919484,0.4604320024870023,-0.04485327966783704,0.0
