Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,Passenger_Arrival_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2023-05-02,Banthapchang,Train,0.5976078259431936,0.8309508159588784,-0.06570804400970974,-0.09097854780013943,0.39785401911829205,1.0
2023-05-03,Banthapchang,Train,0.5969057534825526,0.6784551319140454,-0.13057022366183088,-0.12352741259793175,0.31662768482867887,1.0
2023-05-04,Banthapchang,Train,0.5962036810219116,0.7016190332879442,-0.15341940058473705,-0.13863064524309393,0.279580365261063,0.0
2023-05-05,Banthapchang,Train,0.5955016085612705,0.775936550195869,-0.17897116832648213,-0.1473010195393913,0.2583753748583725,0.0
2023-05-06,Banthapchang,Train,0.59479953610063,-0.9430179642588623,-0.22024710083237733,-0.18110848705761354,0.16723699589064228,0.0
2023-05-07,Banthapchang,Train,0.5940974636399889,-1.3483862383020893,0.17924496020682254,0.20339464403381483,-0.08062187050371554,0.0
2023-05-08,Banthapchang,Train,0.5933953911793479,-0.9024811368545396,0.685120823478479,0.684880106971727,-1.4379426529385753,1.0
2023-05-09,Banthapchang,Train,0.5926933187187068,0.5761479008459929,1.0806818433266414,1.0516579164170963,-4.084832700802552,1.0
2023-05-10,Banthapchang,Train,0.6329922779594988,0.5886950140901881,1.103039640100668,1.0504342748833455,-4.084832700802554,1.0
2023-05-11,Banthapchang,Train,0.5219244146860966,0.6012421273343832,1.1288370979168525,1.0594192998597498,-4.022486311504273,1.0
2023-05-12,Banthapchang,Train,0.49243737133917564,0.6137892405785783,1.111884482780503,1.0409248321067615,-3.9345902502706886,1.0
2023-05-13,Banthapchang,Train,-1.0005899234599211,0.6263363538227734,1.129328478065732,1.0152633210846562,-3.8588775535237376,0.0
2023-05-14,Banthapchang,Train,-1.31806709016177,0.6388834670669685,0.6809440922130012,0.6180343180422119,-1.2554471699035266,0.0
2023-05-15,Banthapchang,Train,0.44525810198410215,0.6514305803111636,0.17531391901578502,0.1419328778528071,-0.05410606077490215,1.0
2023-05-16,Banthapchang,Train,0.7312824224492352,0.6639776935553587,0.13821471777536753,0.10504882590686569,-0.11780528184140648,1.0
2023-05-17,Banthapchang,Train,0.18184051475160842,0.6900370826009948,0.12789573464889373,0.13955551715866088,-0.03963489788311426,0.0
2023-05-18,Banthapchang,Train,0.6565819126370356,0.5346459108844245,0.008981738620004833,0.027225224360264273,-0.19711381367940795,1.0
2023-05-19,Banthapchang,Train,0.579915599935041,0.6823157821430286,0.05664561306133631,0.06075300238505842,-0.12318211068162464,1.0
2023-05-20,Banthapchang,Train,-0.9819147960068713,-1.135085313150772,0.03895592770166705,0.08253382168583685,-0.08155504557367206,0.0
2023-05-21,Banthapchang,Train,-1.596228199067724,-1.3474210757448435,0.08072324035644185,0.08718365951409224,-0.09973642927450366,0.0
2023-05-22,Banthapchang,Train,0.6251290664003198,0.5056910341670511,0.06426200536897196,0.017925548703752736,0.2720312795712335,1.0
2023-05-23,Banthapchang,Train,0.6860689559839565,0.6234408661510361,0.09841292571611111,0.06271082883906053,0.3521880431450414,1.0
2023-05-24,Banthapchang,Train,0.6801715473145723,0.22289840489403803,0.09276205400399462,0.051453326728546106,0.3258504136073687,1.0
2023-05-25,Banthapchang,Train,0.6939321675431354,0.7218874469901054,0.2185553721171994,0.17553057825095766,0.48222977413717444,1.0
2023-05-26,Banthapchang,Train,0.6624793213064197,0.6128240780213325,0.21044759966068413,0.1848302539074692,0.5000641693116499,1.0
2023-05-27,Banthapchang,Train,-0.8580692139498033,-0.9710076784189898,0.26204251529305317,0.20538743167449594,0.5350278037345377,0.0
2023-05-28,Banthapchang,Train,-1.245332383239365,-1.4120869670803107,0.28612014258815865,0.23622319832503602,0.4288612649044261,0.0
2023-05-29,Banthapchang,Train,0.7499575499022851,0.6398486296242143,0.331081426210652,0.32359120383489964,-0.05838527885489324,1.0
2023-05-30,Banthapchang,Train,0.773547184579822,0.6012421273343832,0.32813314531737364,0.3546716987921904,-0.00029686138419074214,1.0
2023-05-31,Banthapchang,Train,0.867905723289969,0.7170616342038766,0.3588444046223549,0.3764525180929688,0.042089218182923015,1.0
2023-06-01,Banthapchang,Train,0.8502134972818164,0.6900370826009948,0.38587031281073875,0.4231956246822795,0.13573757534207267,1.0
2023-06-02,Banthapchang,Train,0.8344870741634586,0.815508215042946,0.41093070040360347,0.4621074254555802,0.2085036171524355,1.0
2023-06-03,Banthapchang,Train,-0.9484961468803609,-0.8764217478089036,0.4224781339022766,0.5049348791368858,0.28021497197669554,0.0
2023-06-04,Banthapchang,Train,-1.053666601484379,-1.2354622191043332,0.40650827906368636,0.48241987491585625,0.37127954128074364,0.0
2023-06-05,Banthapchang,Train,-1.1657173662026785,0.628266678937265,0.43844798874086693,0.5301418947321688,0.13277701311247486,0.0
2023-06-06,Banthapchang,Train,0.935725922987887,0.7218874469901054,-0.009445016962983426,0.053166424875798333,0.7205799606403801,1.0
2023-06-07,Banthapchang,Train,0.954401050440937,0.8232295155009122,0.03404212621287034,0.09354659548960062,0.8238327531001278,1.0
2023-06-08,Banthapchang,Train,0.8836321464083268,0.7884836634400642,0.05148612149809941,0.11508268648362918,0.8805690588966898,1.0
2023-06-09,Banthapchang,Train,0.8374357784981507,0.8608708552334976,0.07507236864432536,0.12340344891313966,0.9009836371628714,1.0
2023-06-10,Banthapchang,Train,-0.7686251824641431,-0.9391573140298791,0.09644740512059273,0.12413763383339084,0.9027061351162047,0.0
2023-06-11,Banthapchang,Train,-1.183409592210831,-1.1099910866623819,0.13649488725428857,0.16892291396869863,0.7739860653448535,0.0
2023-06-12,Banthapchang,Train,0.7961539178124613,-1.131224662921789,0.13035263539329248,0.13661877747765697,0.8931281604821301,1.0
2023-06-13,Banthapchang,Train,1.0733321252735182,0.8927212196226082,0.6227155445707566,0.6250964777512917,0.26635845609816317,1.0
2023-06-14,Banthapchang,Train,1.0359818703674182,0.8917560570653624,0.6556380145456964,0.6593584406963362,0.34243637597635906,1.0
2023-06-15,Banthapchang,Train,0.8629912160654821,0.8811392689356589,0.6227155445707566,0.6796708901566131,0.3852109052376332,1.0
2023-06-16,Banthapchang,Train,0.03833690379659321,0.9448399977138803,0.6293491765806323,0.6745315957148564,0.37662857680983963,1.0
2023-06-17,Banthapchang,Train,-0.7863174084722957,-0.7818358171988172,0.4007345623143502,0.47556748232684737,0.29773997313614703,0.0
2023-06-18,Banthapchang,Train,-1.2335375659005965,-1.1341201505935263,0.3926267898578349,0.47116237280534184,0.31355088577163825,0.0
2023-06-19,Banthapchang,Train,0.9996145169062157,0.8029611017987508,0.3631439809250523,0.45868122916107573,0.3761266772037421,1.0
2023-06-20,Banthapchang,Train,0.994700009681729,1.0220530022935426,0.40712250424978563,0.5093399886583914,0.4828068052326249,1.0
2023-06-21,Banthapchang,Train,1.2178186376734308,0.7624242743944282,0.39508369060223286,0.4897617241183657,0.43353967621964856,1.0
2023-06-22,Banthapchang,Train,0.6408554895186777,0.907198657981295,0.5186657980454791,0.5350364608671748,0.5593115469660432,1.0
2023-06-23,Banthapchang,Train,0.06389234136392469,0.04675623819668348,0.45429499854223754,0.479727863541603,0.47403837681276256,1.0
2023-06-24,Banthapchang,Train,-0.5130708067908283,-0.8136861815879279,0.4578575046216152,0.48609079951711137,0.4694292551929333,0.0
2023-06-25,Banthapchang,Train,-1.0900339549455813,-1.2499396574630197,0.5293533162836128,0.5541252687936999,0.25163484103004896,0.0
2023-06-26,Banthapchang,Train,0.8590596102858926,0.9757251995457452,0.5608016458119137,0.5898556015792461,0.06270511089501318,1.0
2023-06-27,Banthapchang,Train,1.0772637310531077,0.9747600369884994,0.5377067788145674,0.5548594537139504,-0.015782285820658715,1.0
2023-06-28,Banthapchang,Train,0.9003414709715819,1.2479010406890547,0.5526938733553985,0.5754166314809771,0.03886985969175893,1.0
2023-06-29,Banthapchang,Train,0.7371798311186194,0.6543260679829009,0.4617885458126535,0.4963693884006247,-0.1876706477620352,1.0
2023-06-30,Banthapchang,Train,0.8570938073960979,0.06075109527674726,0.4861118631821984,0.5203527624621559,-0.15011415147449234,1.0
2023-07-01,Banthapchang,Train,-0.7676422810192458,-0.5328238774294064,0.7163234629323406,0.7178485060096627,-0.06507129782305457,0.0
2023-07-02,Banthapchang,Train,-1.0428546855905079,-1.1263988501355602,0.6838923731062796,0.6544638745613302,0.17276505230653383,0.0
2023-07-03,Banthapchang,Train,1.0064948270204974,0.884999919164642,0.6922458356372351,0.6662108332853451,0.11231439513458619,1.0
2023-07-04,Banthapchang,Train,1.0694005194939287,1.0336349529804918,0.7381898795574867,0.7029200792978931,0.18422260391189926,1.0
2023-07-05,Banthapchang,Train,1.081195336832697,0.8907908945081167,0.7266424460588143,0.700962252843891,0.17951077746277333,1.0
2023-07-06,Banthapchang,Train,0.9897855024572422,0.7498771611502331,0.7723407999046267,0.7459922612859494,0.27177641107472045,1.0
2023-07-07,Banthapchang,Train,0.9376917258776818,0.9651084114160416,0.8379400497800669,0.8088874361207813,0.3637389963225172,1.0
2023-07-08,Banthapchang,Train,-0.7352065333376328,-0.6602253349858492,0.8278667567280332,0.8289551572743068,0.393370097435054,0.0
2023-07-09,Banthapchang,Train,-1.183409592210831,-1.0935833231892036,0.8052632698795664,0.8370311913970674,0.35990425635468276,0.0
2023-07-10,Banthapchang,Train,1.002563221240908,1.0654853173696026,0.7811856425844609,0.8020350435317725,0.5438525828174483,1.0
2023-07-11,Banthapchang,Train,1.067434716604134,0.9882723127899403,0.7603019862570739,0.8010561303047706,0.5420834854814974,1.0
2023-07-12,Banthapchang,Train,1.0477766877061867,1.0703111301558315,0.7809399525100216,0.8005666736912701,0.5410956892224603,1.0
2023-07-13,Banthapchang,Train,0.9455549374368607,1.0075755639348558,0.7888020348920965,0.7922459112617596,0.5243091825842152,1.0
2023-07-14,Banthapchang,Train,0.935725922987887,0.9255367465689647,0.768164068639149,0.781233137457995,0.5053131104686304,1.0
2023-07-15,Banthapchang,Train,-0.7617448723498615,-0.7490202902524609,0.7811856425844609,0.7807436808444945,0.5045116728393266,0.0
2023-07-16,Banthapchang,Train,-1.1824266907659335,-1.18816925379929,0.7772546013934234,0.7741360165622355,0.5302998498846676,0.0
2023-07-17,Banthapchang,Train,0.9376917258776818,0.9834465000037114,0.7868365142965782,0.7743807448689861,0.5289999756992835,1.0
2023-07-18,Banthapchang,Train,1.0438450819265972,1.0693459675985857,0.7954356669019731,0.7582286766234649,0.5003845271062992,1.0
2023-07-19,Banthapchang,Train,0.9848709952327553,1.1011963319876963,0.7966641172741716,0.7523551972614578,0.4881496830273803,1.0
2023-07-20,Banthapchang,Train,1.0222212501388552,0.9265019091262104,0.7787287418400629,0.7366925856294371,0.457092492342542,1.0
2023-07-21,Banthapchang,Train,0.8718373290695584,0.976690362102991,0.7924873860086947,0.7557813935559623,0.49280656945589674,1.0
2023-07-22,Banthapchang,Train,-0.7047365885458144,-0.7644628911683933,0.8052632698795664,0.7398740536171909,0.4673515851046924,0.0
2023-07-23,Banthapchang,Train,-1.2266572557863151,-1.1505279140667046,0.8259012361325141,0.75406829540871,0.412561492995544,0.0
2023-07-24,Banthapchang,Train,1.0114093342449841,1.0172271895073137,0.8047718897306869,0.7430555216049455,0.47243339474043994,1.0
2023-07-25,Banthapchang,Train,0.976024882228679,1.0741717803848145,0.8047718897306869,0.7614101446112195,0.5058912102052052,1.0
2023-07-26,Banthapchang,Train,1.0723492238286207,1.0307394653087545,0.7888020348920965,0.7445238914454471,0.4731588731564657,1.0
2023-07-27,Banthapchang,Train,1.1716222697632546,0.9805510123319741,0.8136167324105219,0.7663047107462255,0.5165729752623356,1.0
2023-07-28,Banthapchang,Train,-0.9229407093130294,1.0268788150797714,0.8725823502760863,0.803503413372274,0.5959737585952336,0.0
2023-07-29,Banthapchang,Train,-1.0310598682517396,-0.6833892363597479,0.3711289083443478,0.35662952524619324,1.077694320716155,0.0
