Date,Station_Name,Dataset_Type,Passenger_Arrival_Filled,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2022-04-11,Banthapchang,Train,1750.0,1949.0,1796.0,1585.7142857142858,545.387542421507,1515.142857142857,484.792886557902,1.0
2022-04-12,Banthapchang,Train,1597.0,2048.0,1991.0,1557.2857142857142,528.2110418780588,1495.7142857142858,474.2723248253455,1.0
2022-04-13,Banthapchang,Train,779.0,1104.0,1114.0,1492.857142857143,484.03871352452353,1432.142857142857,423.97658291130017,0.0
2022-04-14,Banthapchang,Train,618.0,1974.0,1854.0,1446.4285714285713,539.9156900673956,1378.4285714285713,489.7209603923632,0.0
2022-04-15,Banthapchang,Train,705.0,2096.0,1944.0,1252.7142857142858,561.892550311212,1203.2857142857142,510.09957011212083,0.0
2022-04-16,Banthapchang,Train,758.0,1074.0,1038.0,1054.0,448.4766809248093,1021.0,421.6013124584235,0.0
2022-04-17,Banthapchang,Train,722.0,855.0,869.0,1008.8571428571429,461.8330970424374,985.0,430.57132587605633,0.0
2022-04-18,Banthapchang,Train,1884.0,1750.0,1660.0,989.8571428571429,471.84511179391205,967.1428571428571,438.6993764038664,1.0
2022-04-19,Banthapchang,Train,1833.0,1597.0,1546.0,1009.0,509.07366853923986,985.1428571428571,473.1016200111148,1.0
2022-04-20,Banthapchang,Train,2071.0,779.0,738.0,1042.7142857142858,559.7933292104965,1028.4285714285713,541.8369549175142,1.0
2022-04-21,Banthapchang,Train,1999.0,618.0,628.0,1227.2857142857142,662.0135230959444,1189.4285714285713,604.9214431485723,1.0
2022-04-22,Banthapchang,Train,2035.0,705.0,668.0,1424.5714285714287,655.926026607385,1379.7142857142858,608.3717926525173,1.0
2022-04-23,Banthapchang,Train,1185.0,758.0,786.0,1614.5714285714287,603.265242145569,1562.142857142857,547.8361764163408,0.0
2022-04-24,Banthapchang,Train,884.0,722.0,744.0,1675.5714285714287,517.7424897710108,1608.857142857143,480.4169815800397,0.0
2022-04-25,Banthapchang,Train,2077.0,1884.0,1786.0,1698.7142857142858,469.3757252229508,1623.857142857143,449.5614264930614,1.0
2022-04-26,Banthapchang,Train,2126.0,1833.0,1849.0,1726.2857142857142,487.3960450823379,1657.2857142857142,471.77844881035514,1.0
2022-04-27,Banthapchang,Train,2160.0,2071.0,1865.0,1768.142857142857,510.1386832915886,1690.2857142857142,494.93424286657006,1.0
2022-04-28,Banthapchang,Train,2107.0,1999.0,1960.0,1780.857142857143,519.9594306518626,1717.2857142857142,510.9500022134308,1.0
2022-04-29,Banthapchang,Train,2296.0,2035.0,1945.0,1796.2857142857142,529.0342503990055,1727.7142857142858,517.4333175349634,1.0
2022-04-30,Banthapchang,Train,1201.0,1185.0,1113.0,1833.5714285714287,557.1148466707308,1748.857142857143,530.6465956960525,0.0
2022-05-01,Banthapchang,Train,927.0,884.0,849.0,1835.857142857143,554.034724715406,1759.0,516.969373689906,0.0
2022-05-02,Banthapchang,Train,1161.0,2077.0,2020.0,1842.0,541.8259253056583,1769.7142857142858,495.28870849425294,1.0
2022-05-03,Banthapchang,Train,1977.0,2126.0,2080.0,1711.142857142857,584.5401122738647,1647.5714285714287,527.6472486876238,1.0
2022-05-04,Banthapchang,Train,1198.0,2160.0,2054.0,1689.857142857143,569.4331768145779,1627.2857142857142,510.70921742406887,0.0
2022-05-05,Banthapchang,Train,2214.0,2107.0,2033.0,1552.4285714285713,552.9026005674826,1507.0,492.2804078977752,1.0
2022-05-06,Banthapchang,Train,2299.0,2296.0,2093.0,1567.7142857142858,571.94105590399,1526.2857142857142,518.2794337310437,1.0
2022-05-07,Banthapchang,Train,1280.0,1201.0,1184.0,1568.142857142857,572.5785036631592,1538.2857142857142,534.3122415110582,0.0
2022-05-08,Banthapchang,Train,1020.0,927.0,924.0,1579.4285714285713,564.8624779958557,1546.5714285714287,528.3186718710773,0.0
2022-05-09,Banthapchang,Train,2262.0,1161.0,1165.0,1592.7142857142858,547.7954953829981,1562.5714285714287,507.6120096894402,1.0
2022-05-10,Banthapchang,Train,2289.0,1977.0,1938.0,1750.0,561.0813963529114,1705.142857142857,517.3948938581403,1.0
2022-05-11,Banthapchang,Train,2293.0,1198.0,1212.0,1794.5714285714287,593.571073290822,1745.5714285714287,548.7303093332393,1.0
2022-05-12,Banthapchang,Train,2339.0,2214.0,2168.0,1951.0,553.052740101098,1893.5714285714287,519.78163913412,1.0
2022-05-13,Banthapchang,Train,2141.0,2299.0,2177.0,1968.857142857143,564.8520244487125,1908.2857142857142,530.1986150760596,0.0
2022-05-14,Banthapchang,Train,1240.0,1280.0,1242.0,1946.2857142857142,552.4821910510517,1876.2857142857142,517.8943631944371,0.0
2022-05-15,Banthapchang,Train,981.0,1020.0,1036.0,1940.5714285714287,560.6683087003864,1872.857142857143,522.8490631694227,0.0
2022-05-16,Banthapchang,Train,981.0,2262.0,2163.0,1935.0,571.4312440413685,1859.857142857143,547.666695649653,0.0
2022-05-17,Banthapchang,Train,2503.0,2289.0,2221.0,1752.0,649.0975786941946,1694.2857142857142,612.1453297721912,1.0
2022-05-18,Banthapchang,Train,2576.0,2293.0,2248.0,1782.5714285714287,682.7707905153469,1724.142857142857,646.2634727342063,1.0
2022-05-19,Banthapchang,Train,2706.0,2339.0,2271.0,1823.0,725.0983841291236,1763.7142857142858,690.6426269028275,1.0
2022-05-20,Banthapchang,Train,2716.0,2141.0,1953.0,1875.4285714285713,779.8287968400191,1811.0,740.6816680148992,1.0
2022-05-21,Banthapchang,Train,1298.0,1240.0,1218.0,1957.5714285714287,840.3965050583475,1907.0,803.0749238603664,0.0
2022-05-22,Banthapchang,Train,1109.0,981.0,945.0,1965.857142857143,832.390418928407,1929.142857142857,782.7918898769601,0.0
2022-05-23,Banthapchang,Train,2622.0,981.0,1004.0,1984.142857142857,808.2040642831543,1946.0,758.9747470546478,1.0
2022-05-24,Banthapchang,Train,2564.0,2503.0,2430.0,2218.5714285714284,699.4082873264741,2155.0,649.9443565926755,1.0
2022-05-25,Banthapchang,Train,2644.0,2576.0,2525.0,2227.285714285714,703.908307069823,2178.5714285714284,664.4109815324794,1.0
2022-05-26,Banthapchang,Train,2580.0,2706.0,2602.0,2237.0,709.965961625391,2180.285714285714,665.4684350855706,1.0
2022-05-27,Banthapchang,Train,2795.0,2716.0,2625.0,2219.0,697.5827310553682,2171.1428571428573,659.1182060327341,1.0
2022-05-28,Banthapchang,Train,1596.0,1298.0,1373.0,2230.285714285714,707.5315574318251,2165.1428571428573,654.472924973837,0.0
2022-05-29,Banthapchang,Train,1237.0,1109.0,1063.0,2272.8571428571427,648.5985991791396,2180.4285714285716,633.8117115628946,0.0
2022-05-30,Banthapchang,Train,2616.0,2622.0,2467.0,2291.1428571428573,611.0342130550538,2199.5714285714284,595.2903653240318,1.0
2022-05-31,Banthapchang,Train,2712.0,2564.0,2595.0,2290.285714285714,610.4967142378715,2214.4285714285716,604.3067259658949,1.0
2022-06-01,Banthapchang,Train,2919.0,2644.0,2537.0,2311.4285714285716,623.9700465948814,2227.285714285714,614.6225709831238,1.0
2022-06-02,Banthapchang,Train,2986.0,2580.0,2538.0,2350.714285714286,656.2224506689055,2272.0,651.2065724484054,1.0
2022-06-03,Banthapchang,Train,1399.0,2795.0,2583.0,2408.714285714286,696.5672291759814,2313.8571428571427,679.9363765753944,0.0
2022-06-04,Banthapchang,Train,1294.0,1596.0,1480.0,2209.285714285714,764.1050787873163,2132.285714285714,760.9624857783101,0.0
2022-06-05,Banthapchang,Train,1294.0,1237.0,1197.0,2166.1428571428573,811.5560010603964,2100.8571428571427,796.123405126665,0.0
2022-06-06,Banthapchang,Train,2864.0,2616.0,2571.0,2174.285714285714,800.8954809640087,2086.285714285714,816.1065523336426,1.0
2022-06-07,Banthapchang,Train,2948.0,2712.0,2685.0,2209.714285714286,828.6946993687748,2133.5714285714284,857.4156629357892,1.0
2022-06-08,Banthapchang,Train,3019.0,2919.0,2850.0,2243.4285714285716,856.857408818771,2165.8571428571427,885.4372608249231,1.0
2022-06-09,Banthapchang,Train,2895.0,2986.0,2831.0,2257.714285714286,870.7193796483672,2185.4285714285716,904.3909289576894,1.0
2022-06-10,Banthapchang,Train,3081.0,1399.0,1312.0,2244.714285714286,858.6290845073349,2192.285714285714,910.2643781315614,1.0
2022-06-11,Banthapchang,Train,1559.0,1294.0,1260.0,2485.0,816.8480070776116,2427.8571428571427,856.2562756113441,0.0
2022-06-12,Banthapchang,Train,1194.0,1294.0,1095.0,2522.8571428571427,756.3516440940739,2470.8571428571427,793.059146296044,0.0
2022-06-13,Banthapchang,Train,2985.0,2864.0,2902.0,2508.5714285714284,783.8738965639084,2477.285714285714,780.1245016631888,1.0
2022-06-14,Banthapchang,Train,2915.0,2948.0,2911.0,2525.8571428571427,794.2829950278901,2477.285714285714,780.1245016631888,1.0
2022-06-15,Banthapchang,Train,3081.0,3019.0,2987.0,2521.1428571428573,791.4527630822166,2476.5714285714284,779.6633583675412,1.0
2022-06-16,Banthapchang,Train,2957.0,2895.0,2879.0,2530.0,798.2704220166659,2465.4285714285716,771.6689396243397,1.0
2022-06-17,Banthapchang,Train,3053.0,3081.0,2961.0,2538.8571428571427,803.323187053095,2460.4285714285716,768.650084486402,1.0
2022-06-18,Banthapchang,Train,1570.0,1559.0,1561.0,2534.8571428571427,800.2375540157697,2449.285714285714,760.7083791409417,0.0
2022-06-19,Banthapchang,Train,1220.0,1194.0,1140.0,2536.4285714285716,798.0095774577426,2445.5714285714284,765.8147855155881,0.0
2022-06-20,Banthapchang,Train,2997.0,2985.0,2902.0,2540.1428571428573,790.7474161769201,2461.4285714285716,734.7967649046138,1.0
2022-06-21,Banthapchang,Train,3037.0,2915.0,2906.0,2541.8571428571427,791.8847619385508,2457.714285714286,732.2599070197494,1.0
2022-06-22,Banthapchang,Train,3052.0,3081.0,2909.0,2559.285714285714,802.7342263135646,2468.285714285714,740.3003251576836,1.0
2022-06-23,Banthapchang,Train,2967.0,2957.0,2844.0,2555.1428571428573,799.6618928379305,2466.1428571428573,738.832283307344,1.0
2022-06-24,Banthapchang,Train,3107.0,3053.0,2883.0,2556.5714285714284,800.5079339900082,2472.714285714286,742.9463224858434,1.0
2022-06-25,Banthapchang,Train,1542.0,1570.0,1535.0,2564.285714285714,806.3282446344274,2472.5714285714284,742.8543727054582,0.0
2022-06-26,Banthapchang,Train,1166.0,1220.0,1251.0,2560.285714285714,812.1312936312927,2477.4285714285716,735.7798260219923,0.0
2022-06-27,Banthapchang,Train,2941.0,2997.0,2876.0,2552.5714285714284,827.1027459638561,2463.8571428571427,762.5602552304596,1.0
2022-06-28,Banthapchang,Train,2985.0,3037.0,2980.0,2544.5714285714284,822.3447892343887,2467.4285714285716,764.8672776246564,1.0
2022-06-29,Banthapchang,Train,2985.0,3052.0,2894.0,2537.1428571428573,817.3749503892375,2459.8571428571427,759.1889155696429,1.0
2022-06-30,Banthapchang,Train,3010.0,2967.0,2890.0,2527.5714285714284,810.706247075732,2463.4285714285716,761.6265176455933,1.0
2022-07-01,Banthapchang,Train,3018.0,3107.0,2882.0,2533.714285714286,814.7436640411737,2475.8571428571427,770.406911653712,1.0
2022-07-02,Banthapchang,Train,1742.0,1542.0,1569.0,2521.0,804.9418198437277,2486.8571428571427,777.6876897940097,0.0
2022-07-03,Banthapchang,Train,1472.0,1166.0,1156.0,2549.5714285714284,767.0586368596283,2504.8571428571427,754.0000947328481,0.0
2022-07-04,Banthapchang,Train,3058.0,2941.0,2901.0,2593.285714285714,678.6981936731795,2548.0,667.6528539093758,1.0
2022-07-05,Banthapchang,Train,3055.0,2985.0,2927.0,2610.0,690.0345401982897,2562.4285714285716,677.5706253822945,1.0
2022-07-06,Banthapchang,Train,3041.0,2985.0,2919.0,2620.0,696.8483814049259,2572.285714285714,684.2274754021788,1.0
2022-07-07,Banthapchang,Train,3062.0,3010.0,2977.0,2628.0,702.0391726962238,2581.8571428571427,690.3273205688812,1.0
2022-07-08,Banthapchang,Train,3140.0,3018.0,2959.0,2635.4285714285716,707.0124603199135,2577.4285714285716,687.4634189402034,1.0
2022-07-09,Banthapchang,Train,1468.0,1742.0,1695.0,2652.8571428571427,719.4100426904032,2586.1428571428573,693.4667568507838,0.0
2022-07-10,Banthapchang,Train,1115.0,1472.0,1458.0,2613.714285714286,781.9639195183943,2554.285714285714,744.4742472120213,0.0
2022-07-11,Banthapchang,Train,2860.0,3058.0,3002.0,2562.714285714286,874.9506108510182,2509.285714285714,826.7568595191126,1.0
2022-07-12,Banthapchang,Train,3065.0,3055.0,2996.0,2534.4285714285716,859.331301486385,2487.4285714285716,813.4756413363708,1.0
2022-07-13,Banthapchang,Train,1190.0,3041.0,2986.0,2535.8571428571427,860.3486557924107,2496.1428571428573,820.1311741771214,0.0
2022-07-14,Banthapchang,Train,2144.0,3062.0,2946.0,2271.4285714285716,958.1147908162943,2247.714285714286,905.913114723797,0.0
2022-07-15,Banthapchang,Train,2264.0,3140.0,3020.0,2140.285714285714,892.4450896807251,2121.4285714285716,852.3811465815152,0.0
2022-07-16,Banthapchang,Train,1227.0,1468.0,1472.0,2015.142857142857,783.6879541780703,1985.2857142857142,755.5472000004833,0.0
2022-07-17,Banthapchang,Train,1102.0,1115.0,1143.0,1980.7142857142858,816.3442317808735,1952.142857142857,786.2790913688397,0.0
2022-07-18,Banthapchang,Train,2890.0,2860.0,2849.0,1978.857142857143,818.6534530498701,1934.7142857142858,808.2488713850682,1.0
2022-07-19,Banthapchang,Train,2926.0,3065.0,3057.0,1983.142857142857,824.0955504008475,1934.7142857142858,808.2488713850682,1.0
2022-07-20,Banthapchang,Train,2924.0,1190.0,1247.0,1963.2857142857142,794.8380787484778,1913.142857142857,774.6193535260666,1.0
2022-07-21,Banthapchang,Train,3193.0,2144.0,2062.0,2211.0,783.8016330679588,2147.5714285714284,787.6244572855044,1.0
2022-07-22,Banthapchang,Train,2981.0,2264.0,2067.0,2360.8571428571427,864.9378452758758,2279.5714285714284,846.1467282417901,1.0
2022-07-23,Banthapchang,Train,1536.0,1227.0,1240.0,2463.285714285714,893.5378586058362,2406.285714285714,874.9340383300745,0.0
2022-07-24,Banthapchang,Train,1151.0,1102.0,1021.0,2507.4285714285716,827.4736364668167,2443.4285714285716,821.0290001258298,0.0
2022-07-25,Banthapchang,Train,3049.0,2890.0,2849.0,2514.4285714285716,813.6954502234139,2469.5714285714284,769.4833455297262,1.0
2022-07-26,Banthapchang,Train,3022.0,2926.0,2906.0,2537.1428571428573,828.020013560748,2478.8571428571427,775.1961963639552,1.0
2022-07-27,Banthapchang,Train,3197.0,2924.0,2888.0,2550.8571428571427,836.2877153570662,2493.0,785.1273782005064,1.0
2022-07-28,Banthapchang,Train,1247.0,3193.0,2986.0,2589.8571428571427,862.5428353752301,2515.285714285714,800.2759345554337,0.0
2022-07-29,Banthapchang,Train,1882.0,2981.0,2954.0,2311.8571428571427,945.3726652439636,2267.4285714285716,893.4449912450975,0.0
2022-07-30,Banthapchang,Train,1535.0,1536.0,1500.0,2154.8571428571427,906.1694890345527,2095.8571428571427,854.074826653853,0.0
2022-07-31,Banthapchang,Train,1266.0,1151.0,1204.0,2154.714285714286,906.283383621575,2093.5714285714284,855.954604937835,0.0
2022-08-01,Banthapchang,Train,3033.0,3049.0,2914.0,2171.1428571428573,885.868581030585,2093.8571428571427,855.6084440465797,1.0
2022-08-02,Banthapchang,Train,3097.0,3022.0,3005.0,2168.8571428571427,883.2427806236566,2090.1428571428573,851.5013072159524,1.0
2022-08-03,Banthapchang,Train,3059.0,3197.0,3044.0,2179.5714285714284,895.6840695138836,2089.8571428571427,851.1434325994311,1.0
2022-08-04,Banthapchang,Train,3080.0,1247.0,1251.0,2159.8571428571427,870.7288955374163,2081.4285714285716,840.3437505257111,1.0
2022-08-05,Banthapchang,Train,3045.0,1882.0,1753.0,2421.714285714286,824.8619509319343,2336.285714285714,816.7096004263523,1.0
2022-08-06,Banthapchang,Train,1615.0,1535.0,1484.0,2587.8571428571427,815.1025351801705,2520.1428571428573,808.3372704862397,0.0
2022-08-07,Banthapchang,Train,1274.0,1266.0,1206.0,2599.285714285714,798.2670218011241,2539.285714285714,780.8285587087857,0.0
2022-08-08,Banthapchang,Train,3186.0,3033.0,2888.0,2600.4285714285716,796.0426825120312,2554.1428571428573,751.6766655443091,1.0
2022-08-09,Banthapchang,Train,3230.0,3097.0,3003.0,2622.285714285714,811.843111749577,2577.285714285714,766.0256119055288,1.0
2022-08-10,Banthapchang,Train,3264.0,3059.0,2985.0,2641.285714285714,826.2335655018518,2600.4285714285716,783.2834431934293,1.0
2022-08-11,Banthapchang,Train,3217.0,3080.0,3035.0,2670.5714285714284,846.8820967019457,2623.8571428571427,798.9984206432939,1.0
2022-08-12,Banthapchang,Train,1218.0,3045.0,3040.0,2690.1428571428573,859.4113156828967,2650.285714285714,817.7050638393854,0.0
2022-08-13,Banthapchang,Train,1438.0,1615.0,1618.0,2429.1428571428573,999.6633480946514,2391.8571428571427,949.2845426199374,0.0
2022-08-14,Banthapchang,Train,1232.0,1274.0,1310.0,2403.8571428571427,1025.5909562412337,2351.8571428571427,992.2539037584131,0.0
2022-08-15,Banthapchang,Train,3144.0,3186.0,3050.0,2397.8571428571427,1033.395766163094,2328.8571428571427,1021.8531252209439,1.0
2022-08-16,Banthapchang,Train,3280.0,3230.0,3165.0,2391.8571428571427,1028.165750024678,2356.4285714285716,1046.8517655559547,1.0
2022-08-17,Banthapchang,Train,3292.0,3264.0,3149.0,2399.0,1035.109172986115,2370.714285714286,1060.3205041064575,1.0
2022-08-18,Banthapchang,Train,3272.0,3217.0,3220.0,2403.0,1039.0555006029908,2384.0,1072.2135981230608,1.0
2022-08-19,Banthapchang,Train,3323.0,1218.0,1231.0,2410.8571428571427,1046.418563254594,2389.1428571428573,1076.9675681547442,1.0
2022-08-20,Banthapchang,Train,1763.0,1438.0,1338.0,2711.5714285714284,943.9318225985837,2691.8571428571427,991.602646993145,0.0
2022-08-21,Banthapchang,Train,1186.0,1232.0,1149.0,2758.0,876.428167811448,2763.5714285714284,890.3543970694786,0.0
2022-08-22,Banthapchang,Train,3387.0,3144.0,3243.0,2751.4285714285716,889.8467765375588,2778.0,860.1342918405256,1.0
2022-08-23,Banthapchang,Train,3374.0,3280.0,3265.0,2786.1428571428573,912.1738556093027,2793.4285714285716,870.7682158383413,1.0
2022-08-24,Banthapchang,Train,3339.0,3292.0,3242.0,2799.5714285714284,921.3021323364106,2805.285714285714,878.7879369308847,1.0
2022-08-25,Banthapchang,Train,3397.0,3272.0,3256.0,2806.285714285714,925.6499904185723,2818.8571428571427,887.3481895647346,1.0
2022-08-26,Banthapchang,Train,3329.0,3323.0,3350.0,2824.1428571428573,937.2645355094834,2832.285714285714,895.7378177208109,1.0
2022-08-27,Banthapchang,Train,1739.0,1763.0,1840.0,2825.0,937.7993744221974,2838.0,899.7097680178143,0.0
2022-08-28,Banthapchang,Train,1321.0,1186.0,1250.0,2821.5714285714284,942.361900960003,2818.1428571428573,926.5411357249493,0.0
2022-08-29,Banthapchang,Train,3287.0,3387.0,3351.0,2840.8571428571427,903.9075226613658,2821.1428571428573,920.632649969834,1.0
2022-08-30,Banthapchang,Train,3459.0,3374.0,3348.0,2826.5714285714284,894.5795766993662,2820.285714285714,920.0597289099809,1.0
2022-08-31,Banthapchang,Train,3505.0,3339.0,3337.0,2838.714285714286,903.7783124722766,2837.5714285714284,932.6767673642114,1.0
2022-09-01,Banthapchang,Train,3412.0,3397.0,3350.0,2862.4285714285716,921.1049265497843,2867.5714285714284,954.5396546927504,1.0
2022-09-02,Banthapchang,Train,3683.0,3329.0,3390.0,2864.5714285714284,922.572103260381,2881.4285714285716,963.3735615261726,1.0
2022-09-03,Banthapchang,Train,1770.0,1739.0,1701.0,2915.1428571428573,961.1681137330453,2912.714285714286,985.9340265767827,0.0
2022-09-04,Banthapchang,Train,1353.0,1321.0,1271.0,2919.5714285714284,954.8968281343015,2920.285714285714,975.2231734814558,0.0
2022-09-05,Banthapchang,Train,3567.0,3287.0,3345.0,2924.1428571428573,946.0035991072162,2929.5714285714284,957.0419456399438,1.0
2022-09-06,Banthapchang,Train,3608.0,3459.0,3469.0,2964.1428571428573,969.5305442277067,2946.5714285714284,966.6596879879476,1.0
2022-09-07,Banthapchang,Train,3576.0,3505.0,3547.0,2985.4285714285716,983.7372374678866,2976.5714285714284,988.585328831536,1.0
2022-09-08,Banthapchang,Train,4022.0,3412.0,3447.0,2995.5714285714284,990.3310653754208,2876.0,956.1603770637381,1.0
2022-09-09,Banthapchang,Train,3541.0,3683.0,3609.0,3082.714285714286,1057.6325313777788,2898.1428571428573,973.2299194899833,1.0
2022-09-10,Banthapchang,Train,1761.0,1770.0,1754.0,3062.4285714285716,1045.4920463818057,2879.0,958.1179468103095,0.0
2022-09-11,Banthapchang,Train,1376.0,1353.0,1336.0,3061.1428571428573,1047.3502165896912,2887.285714285714,946.9533100573516,0.0
2022-09-12,Banthapchang,Train,3431.0,3567.0,3464.0,3064.4285714285716,1041.1158848631035,2878.714285714286,963.4628023066457,1.0
2022-09-13,Banthapchang,Train,3465.0,3608.0,3679.0,3045.0,1031.3977570914776,2873.1428571428573,959.6192697404247,1.0
2022-09-14,Banthapchang,Train,3414.0,3576.0,2843.0,3024.5714285714284,1019.7383417888545,2859.1428571428573,946.5286452033447,1.0
2022-09-15,Banthapchang,Train,3417.0,4022.0,3602.0,3001.4285714285716,1006.8953697948376,2938.0,967.7165562980396,1.0
2022-09-16,Banthapchang,Train,3479.0,3541.0,3475.0,2915.0,927.5302331101292,2906.1428571428573,945.6331967825295,1.0
2022-09-17,Banthapchang,Train,1752.0,1761.0,1812.0,2906.1428571428573,920.8279659399686,2904.4285714285716,944.4401970025889,0.0
2022-09-18,Banthapchang,Train,1299.0,1376.0,1276.0,2904.8571428571427,922.6977527105721,2888.714285714286,966.3082176141185,0.0
2022-09-19,Banthapchang,Train,3397.0,3431.0,3425.0,2893.8571428571427,944.1709641393378,2892.1428571428573,959.6520946974199,1.0
2022-09-20,Banthapchang,Train,3535.0,3465.0,3581.0,2889.0,941.0294008867792,2876.5714285714284,950.4046256100373,1.0
2022-09-21,Banthapchang,Train,3584.0,3414.0,3395.0,2899.0,948.5126953991341,2872.5714285714284,946.9985669019192,1.0
2022-09-22,Banthapchang,Train,3492.0,3417.0,3379.0,2923.285714285714,965.9131628129079,2892.1428571428573,960.9084986912884,1.0
2022-09-23,Banthapchang,Train,3438.0,3479.0,3463.0,2934.0,972.6945392396648,2894.4285714285716,962.277655208874,1.0
2022-09-24,Banthapchang,Train,1635.0,1752.0,1702.0,2928.1428571428573,968.9821856930463,2879.285714285714,952.6247449871894,0.0
2022-09-25,Banthapchang,Train,1349.0,1299.0,1300.0,2911.4285714285716,993.3537230249938,2853.714285714286,991.1185119661055,0.0
2022-09-26,Banthapchang,Train,3296.0,3397.0,3316.0,2918.5714285714284,979.9157884129377,2859.714285714286,980.2121733389702,1.0
2022-09-27,Banthapchang,Train,3361.0,3535.0,3553.0,2904.1428571428573,972.4120231965151,2842.4285714285716,971.8559319060387,1.0
2022-09-28,Banthapchang,Train,3414.0,3584.0,3532.0,2879.285714285714,955.6780689272766,2808.285714285714,946.6019427907595,1.0
2022-09-29,Banthapchang,Train,3204.0,3492.0,3395.0,2855.0,936.7578840518667,2785.8571428571427,928.2791298187981,1.0
2022-09-30,Banthapchang,Train,3450.0,3438.0,3357.0,2813.8571428571427,910.0617980063075,2746.0,903.4223818347662,1.0
2022-10-01,Banthapchang,Train,1901.0,1635.0,1523.0,2815.5714285714284,911.4437004267548,2734.0,894.4674393179451,0.0
2022-10-02,Banthapchang,Train,1476.0,1349.0,1342.0,2853.5714285714284,857.9978354951035,2766.1428571428573,846.4509098920887,0.0
2022-10-03,Banthapchang,Train,3480.0,3296.0,3195.0,2871.714285714286,821.444401503779,2778.1428571428573,823.1713933666214,1.0
2022-10-04,Banthapchang,Train,3548.0,3361.0,3314.0,2898.0,840.0180553615085,2835.5714285714284,869.8024406233221,1.0
2022-10-05,Banthapchang,Train,3623.0,3414.0,3375.0,2924.714285714286,859.933856814136,2862.714285714286,889.9516305743291,1.0
2022-10-06,Banthapchang,Train,3458.0,3204.0,3116.0,2954.5714285714284,883.0703741572823,2873.5714285714284,897.6730765601443,1.0
2022-10-07,Banthapchang,Train,3501.0,3450.0,3273.0,2990.8571428571427,900.0822978245598,2919.714285714286,920.2296297275881,1.0
2022-10-08,Banthapchang,Train,1767.0,1901.0,1748.0,2998.1428571428573,904.613255959219,2946.4285714285716,934.7938912121867,0.0
2022-10-09,Banthapchang,Train,1360.0,1476.0,1426.0,2979.0,932.6821537908811,2957.4285714285716,918.6549691701204,0.0
2022-10-10,Banthapchang,Train,3525.0,3480.0,3597.0,2962.4285714285716,964.3310042274295,2953.5714285714284,926.1824617109497,1.0
2022-10-11,Banthapchang,Train,3520.0,3548.0,3504.0,2968.8571428571427,968.4973633712897,2913.4285714285716,899.3477001217539,1.0
2022-10-12,Banthapchang,Train,3592.0,3623.0,3451.0,2964.8571428571427,965.7607413452912,2890.714285714286,883.8198749906984,1.0
2022-10-13,Banthapchang,Train,1652.0,3458.0,3439.0,2960.4285714285716,962.3046740582124,2889.714285714286,883.0839360418921,0.0
2022-10-14,Banthapchang,Train,2132.0,3501.0,3460.0,2702.4285714285716,1045.198682411284,2633.1428571428573,954.8824410316057,0.0
2022-10-15,Banthapchang,Train,1757.0,1767.0,1825.0,2506.8571428571427,997.879155771784,2439.1428571428573,894.9646973617511,0.0
2022-10-16,Banthapchang,Train,1632.0,1360.0,1399.0,2505.4285714285716,999.1212567623035,2414.0,917.2876684370437,0.0
2022-10-17,Banthapchang,Train,3350.0,3525.0,3316.0,2544.285714285714,951.2939808992995,2440.285714285714,885.4376910669131,1.0
2022-10-18,Banthapchang,Train,3446.0,3520.0,3345.0,2519.285714285714,923.1072011212477,2436.285714285714,880.8737545349917,1.0
2022-10-19,Banthapchang,Train,3509.0,3592.0,3444.0,2508.714285714286,910.068626402374,2437.285714285714,882.0804412081169,1.0
2022-10-20,Banthapchang,Train,3375.0,1652.0,1643.0,2496.8571428571427,894.0011984651597,2434.0,877.7376221476065,1.0
2022-10-21,Banthapchang,Train,3345.0,2132.0,2102.0,2743.0,859.1348361384632,2661.714285714286,844.4615077641135,1.0
2022-10-22,Banthapchang,Train,1853.0,1757.0,1649.0,2916.285714285714,837.4130232021519,2812.0,821.5489435612884,0.0
2022-10-23,Banthapchang,Train,1514.0,1632.0,1583.0,2930.0,815.7695753091042,2842.285714285714,774.0658271503188,0.0
2022-10-24,Banthapchang,Train,1430.0,3350.0,3288.0,2913.1428571428573,847.6578375286847,2820.8571428571427,815.693861807528,0.0
2022-10-25,Banthapchang,Train,3481.0,3446.0,3352.0,2638.8571428571427,982.6310648070352,2555.0,932.9160376654135,1.0
2022-10-26,Banthapchang,Train,3502.0,3509.0,3421.0,2643.8571428571427,987.4996081976308,2550.714285714286,928.7038843258418,1.0
2022-10-27,Banthapchang,Train,3480.0,3375.0,3237.0,2642.8571428571427,986.4805165454651,2550.4285714285716,928.3917738295012,1.0
2022-10-28,Banthapchang,Train,3544.0,3345.0,3154.0,2657.8571428571427,1000.1718899888197,2557.714285714286,934.8553746053842,1.0
2022-10-29,Banthapchang,Train,1898.0,1853.0,1861.0,2686.285714285714,1025.4665140454706,2586.5714285714284,959.1317005748591,0.0
2022-10-30,Banthapchang,Train,1467.0,1514.0,1433.0,2692.714285714286,1019.4957437030179,2582.4285714285716,962.8435070392391,0.0
