Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Compensatory Holiday,holiday_category_National Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-09-12,Ramkhamhaeng,Train,0.5634361664344415,-0.6912054046114207,0.6146717423963259,-0.5503459419845483,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5028015094231089,0.41408978261762935,0.26395378338308456,0.7973012233385964,0.3309830892032542,0.47878959924444536,0.0,0.0,1.0,0.0
2022-09-13,Ramkhamhaeng,Train,0.6803338902213807,0.03745745917700634,0.49767637446768664,-0.4026646865791672,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.6044670029397307,0.8443040068568917,0.2781722580871921,0.8220759318942649,0.4113273197723109,0.6239555017899816,0.0,0.0,1.0,0.0
2022-09-14,Ramkhamhaeng,Train,0.5951253084248769,-0.41361955173963894,1.238647038015735,-0.5011188568494218,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.700561784482839,0.4886602481524348,0.2951786690077915,0.860033147040377,0.40450797921475184,0.6054366620591839,0.0,0.0,1.0,0.0
2022-09-15,Ramkhamhaeng,Train,0.5387890559974362,-0.7259036362203933,1.4726377738730136,-0.353437601444039,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.8711648386716908,1.0017305452081477,0.27608130592482355,0.8167306497737022,0.4335211735869114,0.6429283073802465,0.0,0.0,1.0,0.0
2022-09-16,Ramkhamhaeng,Train,0.5718866042985576,-0.6912054046114207,0.13369078535636444,-0.4518917717142937,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.8022272779994609,0.6429000144722888,0.2116799793238655,0.6376283645603741,0.3144926838549756,0.3790098871291474,0.0,0.0,1.0,0.0
2022-09-17,Ramkhamhaeng,Train,-0.7682120003191855,-0.9687912574832024,-0.3082917157073838,-0.5995730271196765,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.848792483150611,-0.41510829995315635,0.16763058710329704,0.5059467495129715,0.26898908413453737,0.30151248276853176,0.0,0.0,0.0,1.0
2022-09-18,Ramkhamhaeng,Train,-1.3991780275065202,-0.8299983310473115,1.0436547581346696,-1.1902980487412063,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.257543474207166,-1.2207242694915676,0.1888189023486335,0.39550833612741254,0.18331336912957047,0.675476070311164,0.0,0.0,0.0,1.0
2022-09-19,Ramkhamhaeng,Train,0.45217206789024633,-0.8993947942652569,1.6026326271270572,-0.8949355379304422,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5738280870854063,0.8270954378873212,0.1669336030491736,0.5714868282541499,0.1844292612208077,0.6676469501708848,0.0,0.0,1.0,0.0
2022-09-20,Ramkhamhaeng,Train,0.5789286358519877,-0.8646965626562843,-0.32129120103278813,-0.5503459419845483,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.689420360535812,0.8092495145114703,0.14490890693888936,0.5232974821569893,0.10532491075312542,0.4540866390865951,0.0,0.0,1.0,0.0
2022-09-21,Ramkhamhaeng,Train,0.5592109475023834,-0.7606018678293661,1.6026326271270572,-0.5011188568494218,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.6051633419364199,0.6378011792220457,0.12483576618014931,0.46376534645095585,0.04804245006963118,0.2630725078407048,0.0,0.0,1.0,0.0
