Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,day_sin,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2024-10-26,Suvarnabhumi,Test,10183.0,-0.9749279121818236,12898.0,10479.0,12989.857142857143,11030.142857142857,730.9859616918088,0.0
2024-10-27,Suvarnabhumi,Test,10401.0,-0.7818314824680299,12029.0,10621.0,13005.714285714286,10987.857142857143,775.3944004121358,0.0
2024-10-28,Suvarnabhumi,Test,11600.0,0.0,12666.0,12012.0,13133.57142857143,10956.42857142857,796.9025153979856,1.0
2024-10-29,Suvarnabhumi,Test,11363.0,0.7818314824680298,13038.0,11890.0,13221.42857142857,10897.57142857143,717.1733535538201,1.0
2024-10-30,Suvarnabhumi,Test,11011.0,0.9749279121818236,11995.0,10063.0,13297.285714285714,10822.285714285714,616.1790092404804,1.0
2024-10-31,Suvarnabhumi,Test,11471.0,0.43388373911755823,13945.0,10858.0,13621.42857142857,10957.714285714286,517.811328022658,1.0
2024-11-01,Suvarnabhumi,Test,12276.0,-0.433883739117558,14358.0,11288.0,13755.714285714286,11045.285714285714,549.0308777855098,1.0
2024-11-02,Suvarnabhumi,Test,11391.0,-0.9749279121818236,13009.0,10183.0,13913.142857142857,11186.42857142857,721.6771801719822,0.0
2024-11-03,Suvarnabhumi,Test,11483.0,-0.7818314824680299,12924.0,10401.0,14060.285714285714,11359.0,570.295537419014,0.0
2024-11-04,Suvarnabhumi,Test,12415.0,0.0,13281.0,11600.0,14033.42857142857,11513.57142857143,383.3596471300426,1.0
2024-11-05,Suvarnabhumi,Test,11882.0,0.7818314824680298,13569.0,11363.0,14058.142857142857,11630.0,515.1054908139942,1.0
2024-11-06,Suvarnabhumi,Test,11640.0,0.9749279121818236,14264.0,11011.0,14049.714285714286,11704.142857142857,507.5655716494899,1.0
2024-11-07,Suvarnabhumi,Test,11631.0,0.43388373911755823,14885.0,11471.0,14003.142857142857,11794.0,410.8698090637345,1.0
2024-11-08,Suvarnabhumi,Test,12339.0,-0.433883739117558,15460.0,12276.0,13957.0,11816.857142857143,394.0107564401603,1.0
2024-11-09,Suvarnabhumi,Test,11063.0,-0.9749279121818236,14039.0,11391.0,14025.42857142857,11825.857142857143,406.75972783763626,0.0
2024-11-10,Suvarnabhumi,Test,11226.0,-0.7818314824680299,12736.0,11483.0,14025.57142857143,11779.0,477.87759939138044,0.0
2024-11-11,Suvarnabhumi,Test,12310.0,0.0,13454.0,12415.0,14118.57142857143,11742.285714285714,512.9911351689921,1.0
2024-11-12,Suvarnabhumi,Test,11926.0,0.7818314824680298,13510.0,11882.0,14217.142857142857,11727.285714285714,491.11088845796337,1.0
2024-11-13,Suvarnabhumi,Test,11509.0,0.9749279121818236,13938.0,11640.0,14344.57142857143,11733.57142857143,493.6958770819185,1.0
2024-11-14,Suvarnabhumi,Test,11905.0,0.43388373911755823,14562.0,11631.0,14411.857142857143,11714.857142857143,500.2730682909159,1.0
2024-11-15,Suvarnabhumi,Test,12384.0,-0.433883739117558,15939.0,12339.0,14468.42857142857,11754.0,503.3282560450988,1.0
2024-11-16,Suvarnabhumi,Test,11062.0,-0.9749279121818236,14040.0,11063.0,14432.142857142857,11760.42857142857,512.2534714842709,0.0
2024-11-17,Suvarnabhumi,Test,10993.0,-0.7818314824680299,13387.0,11226.0,14331.57142857143,11760.285714285714,512.480475818646,0.0
2024-11-18,Suvarnabhumi,Test,13034.0,0.0,14144.0,12310.0,14229.714285714286,11727.0,558.4693366694949,1.0
2024-11-19,Suvarnabhumi,Test,12562.0,0.7818314824680298,14402.0,11926.0,14151.57142857143,11830.42857142857,726.2696600076943,1.0
2024-11-20,Suvarnabhumi,Test,12335.0,0.9749279121818236,14409.0,11509.0,14080.857142857143,11921.285714285714,778.1477396754319,1.0
2024-11-21,Suvarnabhumi,Test,11984.0,0.43388373911755823,14958.0,11905.0,14024.42857142857,12039.285714285714,767.7668296833303,1.0
2024-11-22,Suvarnabhumi,Test,12555.0,-0.433883739117558,15685.0,12384.0,13962.57142857143,12050.57142857143,766.0426135107457,1.0
2024-11-23,Suvarnabhumi,Test,11701.0,-0.9749279121818236,13336.0,11062.0,13949.857142857143,12075.0,781.0275283241235,0.0
2024-11-24,Suvarnabhumi,Test,11106.0,-0.7818314824680299,12674.0,10993.0,14096.42857142857,12166.285714285714,672.7306826871117,0.0
2024-11-25,Suvarnabhumi,Test,12556.0,0.0,13597.0,13034.0,14095.285714285714,12182.42857142857,640.4661992494603,1.0
2024-11-26,Suvarnabhumi,Test,12386.0,0.7818314824680298,13907.0,12562.0,14208.714285714286,12114.142857142857,554.2145879746415,1.0
2024-11-27,Suvarnabhumi,Test,12029.0,0.9749279121818236,14014.0,12335.0,14176.714285714286,12089.0,534.1391828603824,1.0
2024-11-28,Suvarnabhumi,Test,11911.0,0.43388373911755823,14525.0,11984.0,14196.0,12045.285714285714,523.0575858309728,1.0
2024-11-29,Suvarnabhumi,Test,12619.0,-0.433883739117558,15596.0,12555.0,14187.142857142857,12034.857142857143,525.2064446709467,1.0
2024-11-30,Suvarnabhumi,Test,11177.0,-0.9749279121818236,14362.0,11701.0,14179.857142857143,12044.0,536.2120227423296,0.0
2024-12-01,Suvarnabhumi,Test,11487.0,-0.7818314824680299,12666.0,11106.0,14139.285714285714,11969.142857142857,621.8192203986823,0.0
2024-12-02,Suvarnabhumi,Test,12446.0,0.0,14391.0,12556.0,14094.285714285714,12023.57142857143,545.6897339279635,1.0
2024-12-03,Suvarnabhumi,Test,12100.0,0.7818314824680298,13683.0,12386.0,13954.857142857143,12007.857142857143,529.1346484502418,1.0
2024-12-04,Suvarnabhumi,Test,13039.0,0.9749279121818236,14149.0,12029.0,13869.0,11967.0,505.5877767510622,1.0
2024-12-05,Suvarnabhumi,Test,10911.0,0.43388373911755823,14463.0,11911.0,13800.857142857143,12111.285714285714,649.7852758888869,0.0
2024-12-06,Suvarnabhumi,Test,11831.0,-0.433883739117558,15545.0,12619.0,13519.285714285714,11968.42857142857,794.8836093297147,1.0
2024-12-07,Suvarnabhumi,Test,10611.0,-0.9749279121818236,14078.0,11177.0,13393.857142857143,11855.857142857143,741.3924800831768,0.0
2024-12-08,Suvarnabhumi,Test,10520.0,-0.7818314824680299,12351.0,11487.0,13293.57142857143,11775.0,850.5913629156694,0.0
2024-12-09,Suvarnabhumi,Test,11997.0,0.0,13415.0,12446.0,13285.42857142857,11636.857142857143,974.6393227875989,1.0
2024-12-10,Suvarnabhumi,Test,10522.0,0.7818314824680298,13082.0,12100.0,13324.42857142857,11572.714285714286,926.077879065953,0.0
2024-12-11,Suvarnabhumi,Test,11291.0,0.9749279121818236,13672.0,13039.0,13374.285714285714,11347.285714285714,967.4679519732312,1.0
2024-12-12,Suvarnabhumi,Test,11833.0,0.43388373911755823,12492.0,10911.0,13485.285714285714,11097.57142857143,621.9238584539983,1.0
2024-12-13,Suvarnabhumi,Test,12049.0,-0.433883739117558,14667.0,11831.0,13808.857142857143,11229.285714285714,671.4836096996486,1.0
2024-12-14,Suvarnabhumi,Test,11131.0,-0.9749279121818236,13376.0,10611.0,13955.142857142857,11260.42857142857,708.0988295294566,0.0
2024-12-15,Suvarnabhumi,Test,11619.0,-0.7818314824680299,12294.0,10520.0,14023.714285714286,11334.714285714286,653.8080029809543,0.0
2024-12-16,Suvarnabhumi,Test,12820.0,0.0,13688.0,11997.0,14072.142857142857,11491.714285714286,549.1365083127819,1.0
2024-12-17,Suvarnabhumi,Test,12106.0,0.7818314824680298,13431.0,10522.0,14168.42857142857,11609.285714285714,732.7543276992375,1.0
2024-12-18,Suvarnabhumi,Test,12360.0,0.9749279121818236,14449.0,11291.0,14220.714285714286,11835.57142857143,566.8144485170527,1.0
2024-12-19,Suvarnabhumi,Test,12098.0,0.43388373911755823,14757.0,11833.0,14141.57142857143,11988.285714285714,538.9631138541115,1.0
2024-12-20,Suvarnabhumi,Test,12225.0,-0.433883739117558,15691.0,12049.0,14112.714285714286,12026.142857142857,535.5338235728541,1.0
2024-12-21,Suvarnabhumi,Test,11503.0,-0.9749279121818236,13856.0,11131.0,14018.57142857143,12051.285714285714,540.8905355325213,0.0
2024-12-22,Suvarnabhumi,Test,11320.0,-0.7818314824680299,12633.0,11619.0,13920.857142857143,12104.42857142857,445.21487589070483,0.0
2024-12-23,Suvarnabhumi,Test,12662.0,0.0,14362.0,12820.0,13839.57142857143,12061.714285714286,509.28273558210475,1.0
2024-12-24,Suvarnabhumi,Test,11927.0,0.7818314824680298,13797.0,12106.0,13770.714285714286,12039.142857142857,472.22749763635676,1.0
2024-12-25,Suvarnabhumi,Test,12112.0,0.9749279121818236,13895.0,12360.0,13860.42857142857,12013.57142857143,472.84982011314804,1.0
2024-12-26,Suvarnabhumi,Test,12706.0,0.43388373911755823,14555.0,12098.0,13934.0,11978.142857142857,451.3702946110039,1.0
2024-12-27,Suvarnabhumi,Test,13016.0,-0.433883739117558,15032.0,12225.0,14008.0,12065.0,529.9389901992694,1.0
2024-12-28,Suvarnabhumi,Test,11498.0,-0.9749279121818236,13172.0,11503.0,14016.42857142857,12178.0,642.1876672749922,0.0
2024-12-29,Suvarnabhumi,Test,11202.0,-0.7818314824680299,12064.0,11320.0,14211.857142857143,12177.285714285714,643.0657598011787,0.0
2024-12-30,Suvarnabhumi,Test,11957.0,0.0,13880.0,12662.0,14429.714285714286,12160.42857142857,670.2556370876068,0.0
2024-12-31,Suvarnabhumi,Test,11362.0,0.7818314824680298,14425.0,11927.0,14468.285714285714,12059.714285714286,634.3318569660457,0.0
2025-01-01,Suvarnabhumi,Test,11879.0,0.9749279121818236,14410.0,12112.0,14486.42857142857,11979.0,687.7317791116541,0.0
2025-01-02,Suvarnabhumi,Test,11446.0,0.43388373911755823,15073.0,12706.0,14460.42857142857,11945.714285714286,685.857787563853,1.0
2025-01-03,Suvarnabhumi,Test,11540.0,-0.433883739117558,15091.0,13016.0,14261.285714285714,11765.714285714286,614.7201841179201,1.0
2025-01-04,Suvarnabhumi,Test,10597.0,-0.9749279121818236,14540.0,11498.0,14046.42857142857,11554.857142857143,271.96594674798024,0.0
2025-01-05,Suvarnabhumi,Test,10849.0,-0.7818314824680299,13589.0,11202.0,13771.714285714286,11426.142857142857,454.98696998615475,0.0
2025-01-06,Suvarnabhumi,Test,11693.0,0.0,14150.0,11957.0,13651.714285714286,11375.714285714286,501.187162074815,1.0
2025-01-07,Suvarnabhumi,Test,11602.0,0.7818314824680298,14552.0,11362.0,13588.857142857143,11338.0,458.2488406968779,1.0
2025-01-08,Suvarnabhumi,Test,11279.0,0.9749279121818236,14228.0,11879.0,13519.57142857143,11372.285714285714,469.1914016993562,1.0
2025-01-09,Suvarnabhumi,Test,11726.0,0.43388373911755823,13679.0,11446.0,13509.714285714286,11286.57142857143,412.5848830414346,1.0
2025-01-10,Suvarnabhumi,Test,11835.0,-0.433883739117558,13587.0,11540.0,13681.42857142857,11326.57142857143,443.06465184475894,1.0
2025-01-11,Suvarnabhumi,Test,10260.0,-0.9749279121818236,12617.0,10597.0,13964.42857142857,11368.714285714286,479.2969553717262,0.0
2025-01-12,Suvarnabhumi,Test,10789.0,-0.7818314824680299,12749.0,10849.0,14165.142857142857,11320.57142857143,576.7486041430735,0.0
2025-01-13,Suvarnabhumi,Test,12778.0,0.0,13710.0,11693.0,14182.42857142857,11312.0,585.3073266812038,1.0
2025-01-14,Suvarnabhumi,Test,12265.0,0.7818314824680298,14067.0,11602.0,14253.42857142857,11467.0,805.3289183102202,1.0
2025-01-15,Suvarnabhumi,Test,12385.0,0.9749279121818236,14159.0,11279.0,14250.57142857143,11561.714285714286,860.9211567241729,1.0
2025-01-16,Suvarnabhumi,Test,11755.0,0.43388373911755823,14881.0,11726.0,14298.285714285714,11719.714285714286,900.9472264022829,1.0
2025-01-17,Suvarnabhumi,Test,12537.0,-0.433883739117558,15568.0,11835.0,14278.57142857143,11723.857142857143,901.047617789355,1.0
2025-01-18,Suvarnabhumi,Test,11020.0,-0.9749279121818236,14022.0,10260.0,14300.0,11824.142857142857,953.0450196731941,0.0
2025-01-19,Suvarnabhumi,Test,11031.0,-0.7818314824680299,12870.0,10789.0,14343.0,11932.714285714286,771.0768907370065,0.0
2025-01-20,Suvarnabhumi,Test,12669.0,0.0,14207.0,12778.0,14446.857142857143,11967.285714285714,714.609150581854,1.0
2025-01-21,Suvarnabhumi,Test,12015.0,0.7818314824680298,14047.0,12265.0,14522.142857142857,11951.714285714286,694.9155138782347,1.0
2025-01-22,Suvarnabhumi,Test,12388.0,0.9749279121818236,14493.0,12385.0,14570.714285714286,11916.0,682.4434042468847,1.0
2025-01-23,Suvarnabhumi,Test,12106.0,0.43388373911755823,14743.0,11755.0,14683.714285714286,11916.42857142857,682.7878775391099,1.0
2025-01-24,Suvarnabhumi,Test,12753.0,-0.433883739117558,15718.0,12537.0,14819.285714285714,11966.57142857143,681.844766581343,1.0
2025-01-25,Suvarnabhumi,Test,12195.0,-0.9749279121818236,14323.0,11020.0,14990.285714285714,11997.42857142857,715.9946129087624,0.0
2025-01-26,Suvarnabhumi,Test,13467.0,-0.7818314824680299,13597.0,11031.0,15195.142857142857,12165.285714285714,571.8865605129512,0.0
2025-01-27,Suvarnabhumi,Test,15532.0,0.0,14734.0,12669.0,15454.142857142857,12513.285714285714,503.72833759414334,1.0
2025-01-28,Suvarnabhumi,Test,14320.0,0.7818314824680298,14387.0,12015.0,15696.285714285714,12922.285714285714,1254.317572000298,1.0
2025-01-29,Suvarnabhumi,Test,14565.0,0.9749279121818236,15284.0,12388.0,16073.142857142857,13251.57142857143,1278.7565388745668,1.0
2025-01-30,Suvarnabhumi,Test,14819.0,0.43388373911755823,15692.0,12106.0,16338.285714285714,13562.57142857143,1298.3066994029123,1.0
2025-01-31,Suvarnabhumi,Test,16100.0,-0.433883739117558,16915.0,12753.0,16512.428571428572,13950.142857142857,1191.5768863949584,1.0
2025-02-01,Suvarnabhumi,Test,12438.0,-0.9749279121818236,15757.0,12195.0,16586.428571428572,14428.285714285714,1297.9164988917826,0.0
2025-02-02,Suvarnabhumi,Test,11654.0,-0.7818314824680299,15410.0,13467.0,16417.0,14463.0,1229.6855966737735,0.0
2025-02-03,Suvarnabhumi,Test,13390.0,0.0,16429.0,15532.0,16189.285714285714,14204.0,1607.3610878290274,1.0
2025-02-04,Suvarnabhumi,Test,13308.0,0.7818314824680298,17025.0,14320.0,16047.857142857143,13898.0,1513.561913721038,1.0
2025-02-05,Suvarnabhumi,Test,13368.0,0.9749279121818236,17140.0,14565.0,15740.142857142857,13753.42857142857,1514.866755102408,1.0
2025-02-06,Suvarnabhumi,Test,13580.0,0.43388373911755823,16911.0,14819.0,15447.285714285714,13582.42857142857,1475.0224695625777,1.0
2025-02-07,Suvarnabhumi,Test,13763.0,-0.433883739117558,17433.0,16100.0,15244.857142857143,13405.42857142857,1372.6945347434264,1.0
2025-02-08,Suvarnabhumi,Test,13020.0,-0.9749279121818236,14571.0,12438.0,15041.57142857143,13071.57142857143,751.9596303754913,0.0
2025-02-09,Suvarnabhumi,Test,12458.0,-0.7818314824680299,13816.0,11654.0,15028.42857142857,13154.714285714286,700.6565288561419,0.0
2025-02-10,Suvarnabhumi,Test,13903.0,0.0,15439.0,13390.0,14974.0,13269.57142857143,425.5270681336983,1.0
2025-02-11,Suvarnabhumi,Test,13350.0,0.7818314824680298,14871.0,13308.0,14833.714285714286,13342.857142857143,489.14429656015017,1.0
2025-02-12,Suvarnabhumi,Test,11988.0,0.9749279121818236,15090.0,13368.0,14828.857142857143,13348.857142857143,488.9029994358028,0.0
2025-02-13,Suvarnabhumi,Test,13038.0,0.43388373911755823,15494.0,13580.0,14697.57142857143,13151.714285714286,708.7154375549734,1.0
2025-02-14,Suvarnabhumi,Test,13304.0,-0.433883739117558,16010.0,13763.0,14935.857142857143,13074.285714285714,683.276594624801,1.0
2025-02-15,Suvarnabhumi,Test,11813.0,-0.9749279121818236,14479.0,13020.0,15306.57142857143,13008.714285714286,625.7722467176532,0.0
2025-02-16,Suvarnabhumi,Test,12379.0,-0.7818314824680299,13435.0,12458.0,15435.142857142857,12836.285714285714,771.4736362499456,0.0
2025-02-17,Suvarnabhumi,Test,15419.0,0.0,14457.0,13903.0,15455.0,12825.0,778.4758613257109,1.0
2025-02-18,Suvarnabhumi,Test,13333.0,0.7818314824680298,14837.0,13350.0,15528.0,13041.57142857143,1216.1810250593628,1.0
2025-02-19,Suvarnabhumi,Test,12923.0,0.9749279121818236,14171.0,11988.0,15530.714285714286,13039.142857142857,1215.4792509639833,1.0
2025-02-20,Suvarnabhumi,Test,12626.0,0.43388373911755823,17162.0,13038.0,15577.0,13172.714285714286,1129.0141295670621,1.0
2025-02-21,Suvarnabhumi,Test,13610.0,-0.433883739117558,18605.0,13304.0,15291.714285714286,13113.857142857143,1147.790403132894,1.0
2025-02-22,Suvarnabhumi,Test,11551.0,-0.9749279121818236,15379.0,11813.0,15105.0,13157.57142857143,1161.9784646804421,0.0
2025-02-23,Suvarnabhumi,Test,12325.0,-0.7818314824680299,13574.0,12379.0,14970.857142857143,13120.142857142857,1215.4941969657057,0.0
2025-02-24,Suvarnabhumi,Test,13815.0,0.0,14968.0,15419.0,14933.42857142857,13112.42857142857,1221.140158095887,1.0
2025-02-25,Suvarnabhumi,Test,12811.0,0.7818314824680298,14856.0,13333.0,14800.857142857143,12883.285714285714,790.8739289094804,1.0
2025-02-26,Suvarnabhumi,Test,12792.0,0.9749279121818236,14495.0,12923.0,14712.57142857143,12808.714285714286,765.609281179841,1.0
2025-02-27,Suvarnabhumi,Test,12727.0,0.43388373911755823,15165.0,12626.0,14671.857142857143,12790.0,763.9493875033913,1.0
2025-02-28,Suvarnabhumi,Test,13690.0,-0.433883739117558,17298.0,13610.0,14639.142857142857,12804.42857142857,761.2848475096297,1.0
