Station,Direction,params,mean_test_score,rank_test_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,RMSE
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1550.9564601862453,141,absolute_error,20,8,20,1550.9564601862453
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1550.9564601862453,141,absolute_error,,8,20,1550.9564601862453
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1550.9564601862453,141,absolute_error,30,8,20,1550.9564601862453
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1551.9649662400811,145,poisson,10,4,2,1551.9649662400811
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1551.9649662400811,145,poisson,10,4,5,1551.9649662400811
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1557.0479349809475,147,poisson,20,4,5,1557.0479349809475
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1557.0479349809475,147,poisson,,4,5,1557.0479349809475
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1557.0479349809475,147,poisson,,4,2,1557.0479349809475
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1557.0479349809475,147,poisson,30,4,5,1557.0479349809475
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1557.0479349809475,147,poisson,30,4,2,1557.0479349809475
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1557.0479349809475,147,poisson,20,4,2,1557.0479349809475
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1558.9697737593247,153,absolute_error,20,8,2,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1558.9697737593247,153,absolute_error,20,8,10,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1558.9697737593247,153,absolute_error,30,8,2,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1558.9697737593247,153,absolute_error,20,8,5,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1558.9697737593247,153,absolute_error,,8,10,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1558.9697737593247,153,absolute_error,,8,5,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1558.9697737593247,153,absolute_error,,8,2,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1558.9697737593247,153,absolute_error,30,8,10,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1558.9697737593247,153,absolute_error,30,8,5,1558.9697737593247
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1561.99002777553,162,absolute_error,10,8,2,1561.99002777553
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1561.99002777553,162,absolute_error,10,8,5,1561.99002777553
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1561.99002777553,162,absolute_error,10,8,10,1561.99002777553
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1577.6463626108803,165,poisson,20,8,10,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1577.6463626108803,165,poisson,20,8,5,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1577.6463626108803,165,poisson,30,8,2,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1577.6463626108803,165,poisson,20,8,2,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1577.6463626108803,165,poisson,30,8,10,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1577.6463626108803,165,poisson,30,8,5,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1577.6463626108803,165,poisson,,8,5,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1577.6463626108803,165,poisson,,8,10,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1577.6463626108803,165,poisson,10,8,10,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1577.6463626108803,165,poisson,10,8,5,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1577.6463626108803,165,poisson,,8,2,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1577.6463626108803,165,poisson,10,8,2,1577.6463626108803
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1581.0669269478253,177,poisson,30,8,20,1581.0669269478253
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1581.0669269478253,177,poisson,10,8,20,1581.0669269478253
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1581.0669269478253,177,poisson,20,8,20,1581.0669269478253
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1581.0669269478253,177,poisson,,8,20,1581.0669269478253
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1583.7210961081514,181,poisson,20,2,2,1583.7210961081514
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1583.7210961081514,181,poisson,30,2,2,1583.7210961081514
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1583.7210961081514,181,poisson,,2,2,1583.7210961081514
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1586.5818216750313,184,poisson,10,1,5,1586.5818216750313
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1591.8555678997168,185,poisson,,2,5,1591.8555678997168
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1591.8555678997168,185,poisson,20,2,5,1591.8555678997168
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1591.8555678997168,185,poisson,30,2,5,1591.8555678997168
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1667.731574540021,188,poisson,20,1,2,1667.731574540021
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1676.638115550678,189,poisson,30,1,2,1676.638115550678
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1676.638115550678,189,poisson,,1,2,1676.638115550678
Suvarnabhumi,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1685.798002078951,191,absolute_error,10,1,2,1685.798002078951
Suvarnabhumi,Arrival,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1729.9232418894637,192,poisson,10,1,2,1729.9232418894637
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-975.654269149965,1,squared_error,20,4,20,975.654269149965
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-975.654269149965,1,squared_error,30,4,20,975.654269149965
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-975.654269149965,1,squared_error,,4,20,975.654269149965
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-975.654269149965,1,squared_error,10,4,20,975.654269149965
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",-979.7952542813998,5,poisson,20,1,20,979.7952542813998
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",-979.7952542813998,5,poisson,,1,20,979.7952542813998
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 20}",-979.7952542813998,5,poisson,30,1,20,979.7952542813998
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",-979.9918320278596,8,poisson,10,1,20,979.9918320278596
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-982.9329459403859,9,squared_error,10,8,10,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-982.9329459403859,9,squared_error,30,8,5,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-982.9329459403859,9,squared_error,30,8,10,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-982.9329459403859,9,squared_error,20,8,10,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",-982.9329459403859,9,squared_error,20,8,5,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",-982.9329459403859,9,squared_error,20,8,2,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-982.9329459403859,9,squared_error,10,8,5,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-982.9329459403859,9,squared_error,10,8,2,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-982.9329459403859,9,squared_error,30,8,2,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-982.9329459403859,9,squared_error,,8,2,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-982.9329459403859,9,squared_error,,8,5,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-982.9329459403859,9,squared_error,,8,10,982.9329459403859
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-987.8239106567619,21,poisson,30,4,20,987.8239106567619
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-987.8239106567619,21,poisson,,4,20,987.8239106567619
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-987.8239106567619,21,poisson,20,4,20,987.8239106567619
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-988.2130372738644,24,poisson,10,4,20,988.2130372738644
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 20}",-988.8753566614838,25,squared_error,30,2,20,988.8753566614838
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 20}",-988.8753566614838,25,squared_error,20,2,20,988.8753566614838
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",-988.8753566614838,25,squared_error,10,2,20,988.8753566614838
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",-988.8753566614838,25,squared_error,,2,20,988.8753566614838
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-990.6830117116054,29,absolute_error,20,8,10,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",-990.6830117116054,29,absolute_error,20,8,5,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-990.6830117116054,29,absolute_error,10,8,10,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-990.6830117116054,29,absolute_error,,8,5,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-990.6830117116054,29,absolute_error,,8,2,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",-990.6830117116054,29,absolute_error,20,8,2,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-990.6830117116054,29,absolute_error,10,8,2,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-990.6830117116054,29,absolute_error,30,8,5,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-990.6830117116054,29,absolute_error,10,8,5,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-990.6830117116054,29,absolute_error,30,8,2,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-990.6830117116054,29,absolute_error,30,8,10,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-990.6830117116054,29,absolute_error,,8,10,990.6830117116054
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",-992.2728515835506,41,absolute_error,,1,10,992.2728515835506
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",-992.2728515835506,41,absolute_error,20,1,10,992.2728515835506
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10}",-992.2728515835506,41,absolute_error,30,1,10,992.2728515835506
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1000.0017562367623,44,squared_error,,4,10,1000.0017562367623
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1000.0017562367623,44,squared_error,30,4,10,1000.0017562367623
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1000.0017562367623,44,squared_error,20,4,10,1000.0017562367623
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1000.0530741632749,47,squared_error,10,4,10,1000.0530741632749
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1001.5791432975645,48,squared_error,20,8,20,1001.5791432975645
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1001.5791432975645,48,squared_error,,8,20,1001.5791432975645
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1001.5791432975645,48,squared_error,10,8,20,1001.5791432975645
Suvarnabhumi,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1001.5791432975645,48,squared_error,30,8,20,1001.5791432975645
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1004.4578927470105,52,absolute_error,30,1,20,1004.4578927470105
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1004.4578927470105,52,absolute_error,,1,20,1004.4578927470105
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1004.4578927470105,52,absolute_error,20,1,20,1004.4578927470105
Suvarnabhumi,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1005.8797059986675,55,absolute_error,10,1,20,1005.8797059986675
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1006.6269738166138,56,poisson,30,2,20,1006.6269738166138
Suvarnabhumi,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1006.6269738166138,56,poisson,,2,20,1006.6269738166138
